title,dataset_global_id
Replication Data for: Bias in Perceptions of Public Opinion Among American Political Elites,10.7910/DVN/DQZXQB
Replication Data for: Candidate Sexual Orientation didn't Matter (in the Way You Might Think)  in the 2015 UK General Election,10.7910/DVN/CTZNJV
Replication Data for: Trickle-up Political Socialization: the Causal Effect on Turnout of Parenting a Newly Enfranchised Voter,10.7910/DVN/KWPEKK
"Replication Data for: Information Dissemination, Competitive Pressure, and Politician Performance between Elections: A Field Experiment in Uganda",10.7910/DVN/AI3VM8
Replication Data for: How Sudden Censorship Can Increase Access to Information,10.7910/DVN/Q8NRTS
Replication Data for: Political Dynasties and the Incumbency Advantage in Party-Centered Environments,10.7910/DVN/TTE3SQ
Replication Data for: Who Punishes Extremist Nominees?,10.7910/DVN/9ZYFBX
"Replication Data for: When Do Renters Behave Like Homeowners? High Rent, Price Anxiety, and NIMBYism",10.7910/DVN/CRPAA8
Replication Data for: The Politics of International Oversight: Strategic Monitoring and Legal Compliance in the European Union,10.7910/DVN/GJIRV0
Replication Data for: The Birth of Pork: Local Appropriations in America's First Century,10.7910/DVN/SAPQYS
Can Social Contact Reduce Prejudice and Discrimination? Evidence from a Field Experiment in Nigeria,10.7910/DVN/X8ZRVO
Replication Data for: Independent Candidates and Political Representation in India ,10.7910/DVN/AJHFHU
"Replication Data for: What Makes a Good Neighbor? Race, Place, and Norms of Political Participation",10.7910/DVN/SJI4IA
Replication Data for: Are Human Rights Practices Improving?,10.7910/DVN/KGVBNC
Replication Data for: The Ties that Double Bind: Social Roles and Women's Underrepresentation in Politics,10.7910/DVN/FVCGHC
Replication Data for: Media Bias against Foreign Firms as a Veiled Trade Barrier: Evidence from Chinese Newspapers,10.7910/DVN/JSR0OE
"Replication Data for: ""Technological Change and Political Turnover: The Democratizing Effects of the Green Revolution in India""",10.7910/DVN/PSGCJH
Replication Data for: Cabinet Durability and Fiscal Discipline,10.7910/DVN/HHMXU3
Replication Data for: Exclusion and Cooperation in Diverse Societies: Experimental Evidence from Israel,10.7910/DVN/DAR56O
"Replication Data for: ""Education and Anti-Immigration Attitudes: Evidence from Compulsory Schooling Reforms across Western Europe""",10.7910/DVN/YDSRWF
Ethnoracial Homogeneity and Public Outcomes: The (Non)effects of Diversity,10.7910/DVN/AY32JZ
Replication Data for: How Clients Select Brokers,10.7910/DVN/RUQ2KP
Replication Data for: Endogenous taxation in ongoing internal conflict: The case of Colombia,10.7910/DVN/PCM2O2
Replication Data for: How to Make Causal Inferences with Time-Series Cross-Sectional Data under Selection on Observables,10.7910/DVN/SFBX6Z
Replication Data for:  How Internal Constraints Shape Interest Group Activities: Evidence from Access-seeking PACs,10.7910/DVN/T1TELH
"Replication Data for: Examining a Most Likely Case for Strong Campaign Effects: Hitler’s Speeches and the Rise of the Nazi Party, 1927–1933",10.7910/DVN/3KOQWQ
"Replication Data for ""When Do the Advantaged See the Disadvantages of Others? A Quasi-Experimental Study of National Service""",10.7910/DVN/VTUSLV
Replication Data for: Quantifying Political Relationships,10.7910/DVN/AOTVAU
"Replication Data for ""When the Money Stops: Fluctuations in Financial Remittances and Incumbent Approval in Central Eastern Europe, the Caucasus and Central Asia""",10.7910/DVN/MO3KOQ
Replication Data for: On the Limits on Officials’ Ability to Change Citizens’ Priorities: A Field Experiment in Local Politics*,10.7910/DVN/KTCXTE
"Replication Data for: Office-Selling, Corruption, and Long-Term Development in Peru",10.7910/DVN/TI5BPV
"Replication Data for: ""Legislative Staff and Representation in Congress""",10.7910/DVN/VNHM17
"Replication Data for: ""Who Polices the Administrative State?""",10.7910/DVN/LFQZVU
Replication Data for: Political Competition in Legislative Elections,10.7910/DVN/SNW8PV
Primaries and Candidate Polarization: Behavioral Theory and Experimental Evidence,10.7910/DVN/YUNDMQ
"Replication Data for: ""The Informational Theory of Legislative Committees: An Experimental Analysis"", Marco Battaglini; Ernest K. Lai; Wooyoung Lim; Joseph Tao-yi Wang",10.7910/DVN/OWQNVF
Replication Data for: Candidate Entry and Political Polarization: An Experimental Study,10.7910/DVN/EDRAIQ
"Replication Data for: ""The Endurance of Politicians' Values Over Four Decades: A Panel Study""",10.7910/DVN/6A2J2T
Replication Data for: From Isolation to Radicalization: Anti-Muslim Hostility and Support for ISIS in the West,10.7910/DVN/5QUCW7
"Replication Data for ""The Credibility of Public and Private Signals: A Document-Based Approach""",10.7910/DVN/1ZOEEX
Replication Data for: (Under What Conditions) Do Politicians Reward Their Supporters?  Evidence From Kenya’s Constituencies Development Fund,10.7910/DVN/CFTMK2
Replication Data for: The Countervailing Effects of Competition on Public Goods Provision: When Bargaining Inefficiencies Lead to Bad Outcomes,10.7910/DVN/VKOMCK
Legislative Review and Party Differentiation in Coalition Governments,10.7910/DVN/UVANPR
"Replication Data for: ""Does Private Regulation Preempt Public Regulation?""",10.7910/DVN/ARIQT2
Replication Data for: Public Attitudes toward Young Immigrant Men,10.7910/DVN/SQH6IF
Replication Data for: Elections Activate Partisanship Across Countries,10.7910/DVN/03CDTK
Replication Data for: The psychology of state repression: Fear and dissent decisions in Zimbabwe,10.7910/DVN/OOMI57
Replication Data for: Using a Probabilistic Model to Assist Merging of Large-scale Administrative Records,10.7910/DVN/YGUHTD
Replication Data for: Effects of Divisive Political Campaigns on the Day-to-Day Segregation of Arab and Muslim Americans,10.7910/DVN/SEOCQ0
Replication Data for: Does Party Trump Ideology? Disentangling Party and Ideology in America,10.7910/DVN/38BFML
Replication Data for: Family Matters? Voting Behavior in Households with Criminal Justice Contact,10.7910/DVN/5CYWWF
Replication Data for: “An Asymmetrical ‘President-In-Power’ Effect”,10.7910/DVN/XF1157
Replication Data for: Democratization and the Conditional Dynamics of Income Distribution,10.7910/DVN/D64FNB
Replication Data for: Demand Effects in Survey Experiments: An Empirical Assessment,10.7910/DVN/HUKSID
"Replication Data for: Participation, Government Legitimacy, and Regulatory Compliance in Emerging Economies: A Firm-Level Field Experiment in Vietnam",10.7910/DVN/IANHOG
"Replication Data for: ""'Judge Lynch' in the Court of Public Opinion: Publicity and the De-legitimation of Lynching""",10.7910/DVN/QTOIQF
"Replication Data for: ""Misdemeanor Disenfranchisement? The demobilizing effects of brief jail spells on potential voters""",10.7910/DVN/TWVXKZ
Replication Data for: How Do Immigrants Respond to Discrimination? The Case of Germans in the US during World War I,10.7910/DVN/DHZBAB
Replication Data for: Legitimacy in Criminal Governance: Managing a Drug Empire from Behind Bars,10.7910/DVN/QVY8JO
"Replication Data for: Information Provision, Voter Coordination, and Electoral Accountability: Evidence from Mexican Social Networks",10.7910/DVN/8IWRBI
Replication Data for: Local News and National Politics,10.7910/DVN/G3X4EW
Elite Defection under Autocracy: Evidence from Russia,10.7910/DVN/B1HHGV
Replication Data for:  When Do Citizens Respond Politically to the Local Economy? Evidence from Registry Data on Local Housing Markets,10.7910/DVN/EKZQSZ
Mass Repression and Political Loyalty: Evidence from Stalin's `Terror by Hunger',10.7910/DVN/XKMNAO
Replication Data for: Is Position-Taking Contagious? Evidence of Cue-Taking from Two Field Experiments in a State Legislature,10.7910/DVN/ZJTLSW
"Replication Data for: Diversity, Institutions, and Economic Outcomes: Post-WWII Displacement in Poland",10.7910/DVN/AW6L1P
Replication Data for: Through the Grapevine: Informational Consequences of Interpersonal Political Communication,10.7910/DVN/NOWHWG
"Replication Data for: Wealth, Slave Ownership, and Fighting for the Confederacy",10.7910/DVN/RRBPUD
"Replication Data for ""Partisan Poll Watchers and Electoral Manipulation""",10.7910/DVN/D7ZXZI
Replication Data for: Electoral Reform and Trade-Offs in Representation,10.7910/DVN/H1CCWM
Replication Data for: Establishing the Rule of Law in Weak and War-torn States: Evidence from a Field Experiment with the Liberian National Police,10.7910/DVN/ZIXH95
"Replication Data for: Policy Ideology in European Mass Publics, 1981–2016",10.7910/DVN/H9XGEB
Replication for: Deliberative Democracy in an Unequal World: A Text-As-Data Study of South India’s Village Assemblies,10.7910/DVN/NFZLI3
Replication Data for: Declaring and Diagnosing Research Designs,10.7910/DVN/XYT1VB
Replication Data for: The Fingerprints of Fraud: Evidence from Mexico's 1988 Election,10.7910/DVN/NNNPOU
Replication Data for: Does Public Opinion Constrain Presidential Unilateralism?,10.7910/DVN/UHUK4P
Replication Data for: Can Violent Protest Change Local Policy Support? Evidence from the Aftermath of the 1992 Los Angeles Riot,10.7910/DVN/9B8HQN
Replication Data for: Who Leads? Who Follows? Measuring Issue Attention and Agenda Setting by Legislators and the Mass Public Using Social Media Data,10.7910/DVN/AA96D2
Replication Data for: Persuading the Enemy: Estimating the Persuasive Effects of Partisan Media with the Preference-Incorporating Choice and Assignment Design,10.7910/DVN/MM2VWC
Do Fairer Elections Increase the Responsiveness of Politicians?,10.7910/DVN/W8HUKY
Replication Data for: BARP: Improving Mister P with Bayesian Additive Regression Trees,10.7910/DVN/LMW871
"Replication Data for: ""Concentrated Burdens: How Self-Interest and Partisanship Shape Opinion on Opioid Treatment Policy""",10.7910/DVN/OLTXFC
Replication Data for: Pitch Perfect: Vocal Pitch and the Emotional Intensity of Congressional Speech on Women,10.7910/DVN/M4ARI7
Replication Data for: Ethnic Riots and Prosocial Behavior: Evidence from Kyrgyzstan,10.7910/DVN/WVBZNE
Replication Data for: Spatial Voting Meets Spatial Policy Positions: An Experimental Appraisal,10.7910/DVN/Z7P7RL
"Replication Data for: ""Understanding delegation through machine learning: A method and application to the European Union.""",10.7910/DVN/FF3DQM
Replication Data for: Theoretical Foundations and Empirical Evaluations of Partisan Fairness in District-Based Democracies,10.7910/DVN/FTYHPJ
Replication Data for: How Empathic Concern Fuels Partisan Polarization,10.7910/DVN/RJL2DK
Replication Data for: In the Mood for Democracy? Democratic Support as Thermostatic Opinion,10.7910/DVN/FECIO3
Replication Data for: Noisy Retrospection: The Effect of Party Control on Policy Outcomes,10.7910/DVN/VGWNP9
Replication Data for: How Partisan Is Local Law Enforcement? Evidence from Sheriff Cooperation with Immigration Authorities,10.7910/DVN/CFASH6
Replication Data for: Race and Representation in Campaign Finance,10.7910/DVN/PUIJIU
Replication Data for: How Saudi Crackdowns Fail to Silence Online Dissent,10.7910/DVN/9AMKHL
Replication Data for: Can Economic Assistance Shape Combatant Support in Wartime? Experimental Evidence from Afghanistan,10.7910/DVN/AQHPTT
Replication Data for: Does Public Support for Judicial Power Depend on Who is in Political Power? Testing a Theory of Partisan Alignment in Africa,10.7910/DVN/HDGUDZ
Replication Data for: Relational State Building in Areas of Limited Statehood: Experimental Evidence on the Attitudes of the Police,10.7910/DVN/OARGFC
Replication Data for: Origins of Early Democracy,10.7910/DVN/9OK6RH
Replication Data for: The Desire for Social Status and Economic Conservatism Among Affluent Americans,10.7910/DVN/GL2WN8
Replication Data for: 'When the Whole is Greater Than the Sum of its Parts: On the Concept and Measurement of Populist Attitudes and Other Multi-dimensional Constructs',10.7910/DVN/KPS1KY
Replication Data for: Measuring the Influence of Political Actors on the Federal Budget,10.7910/DVN/UN3KML
Replication Data for: Reducing exclusionary attitudes through interpersonal conversation: evidence from three field experiments,10.7910/DVN/8BFYQO
Replication Data for Social Network Structures and the Politics of Public Goods Provision,10.7910/DVN/B9U5BH
"Replication Data for: One Person, One Vote: Estimating the Prevalence of Double Voting in U.S. Presidential Elections",10.7910/DVN/QM15HX
The Geography of Inequality: How Land Use Regulation Produces Segregation,10.7910/DVN/5MAQC2
Replication Data for: From Islamists to Muslim Democrats: The Case of Tunisia's Ennahda,10.7910/DVN/VWBTL5
Replication Data for: Legacies of the Third Reich: Concentration Camps and Outgroup Intolerance,10.7910/DVN/J0GBTX
Replication Data for: Outside the Wire: US military Deployments and Host-Country Public Opinion,10.7910/DVN/VCE7KN
"Replication Files for ""Killing in the Slums: Social Order, Criminal Governance, and Police Violence in Rio de Janeiro""",10.7910/DVN/7PZHF6
Replication Data for: Human Capital and Voting Behavior Across Generations: Evidence from an Income Intervention,10.7910/DVN/DYCUSZ
Replication Data for: Accountability for the Local Economy at All Levels of Government in United States Elections,10.7910/DVN/YDBMNI
"Replication Data for: ""Public Opinion and Foreign Electoral Intervention""",10.7910/DVN/E3BAO5
Replication Data for: 'Negativity Biases and Political Ideology: A Comparative Test Across 17 Countries',10.7910/DVN/MCEFXL
"The Electoral System, the Party System and Accountability in Parliamentary Government",10.7910/DVN/5QBS9A
The Partisan Logic of City Mobilization: Evidence From State Lobbying Disclosures,10.7910/DVN/MYF97D
Replication Data for: Corruption information and vote share: A meta-analysis and lessons for experimental design,10.7910/DVN/HD7UUU
