file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi...9,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi...131,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,nchar
10.1017_s026021051300017x,A turn toward experimentalism? {Rethinking} security and governance in the twenty-first century,Review of International Studies,0,0,0,0,0,0,0,4,1,0,0,0,21,0,0,21,0,3,0,0,0,8,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0,0,0,0,0,28,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,21,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,242,1.81954887218045,100802
10.1093_poq_nfs047,When more gets you less: a meta-analysis of the effect of concurrent web options on mail survey response rates,Public Opinion Quarterly,0,0,0,0,0,0,0,33,1,3,0,0,0,0,0,7,0,39,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,1,0,8,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111,0,3,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,11,0,5,1,0,3,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,22,0,299,2.24812030075188,39385
10.1111_j.1541-1338.2012.00569.x,Transnational environmental governance: the emergence and effects of the certification of forests and fisheries - by lars h. {Gulbrandsen,Review of Policy Research,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,41,0.308270676691729,22547
10.1093_poq_nft011,Does naming the focal plan in a cahps survey of health care quality affect response rates and beneficiary evaluations?,Public Opinion Quarterly,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,9,8,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,163,2,7,1,0,0,7,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,10,2,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,265,1.99248120300752,51423
10.1093_jopart_muaa008,Whoever has will be given more: the effect of performance information on frontline employees' support for managerial policy initiatives,Journal of Public Administration Research and Theory,0,0,0,5,0,0,0,6,3,0,0,0,5,0,0,6,0,23,0,0,0,11,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,30,0,4,2,18,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,17,0,0,0,0,0,0,0,16,0,5,0,0,4,0,0,1,0,0,1,0,0,95,7,0,5,0,0,2,3,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,31,0,362,2.7218045112782,81378
10.1093_ijpor_edr017,Agenda setting from the oval office: an experimental examination of presidential influence over the public agenda,International Journal of Public Opinion Research,0,0,0,0,0,0,0,37,0,0,0,0,6,0,1,14,0,6,0,0,0,6,10,8,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,11,0,0,7,0,0,0,0,0,0,0,40,0,11,10,9,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,3,3,0,0,0,11,1,0,0,0,0,1,0,0,6,0,0,39,10,0,1,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,70,1,324,2.43609022556391,61354
10.1093_poq_nfz030,Applying prospect theory to participation in a capi/web panel survey,Public Opinion Quarterly,0,0,0,0,0,0,1,0,0,0,0,0,9,0,6,8,0,18,0,1,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,45,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,2,41,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,168,1.26315789473684,25405
10.1017_pan.2019.48,Profiling compliers and noncompliers for instrumental-variable analysis,Political Analysis,0,5,0,5,2,0,0,1,0,2,0,0,6,0,3,3,0,16,9,0,0,1,0,0,0,0,0,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,5,13,0,9,3,1,0,2,0,18,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,50,3,0,0,0,0,3,2,2,0,0,0,0,11,0,1,2,0,0,0,1,0,0,0,0,10,0,237,1.78195488721805,38325
10.1080_1554477x.2018.1449527,Intersectionality and engagement among the lgbtq+ community,"Journal of Women, Politics \& Policy",0,0,0,1,1,0,2,2,0,0,0,0,5,0,0,5,0,10,0,1,0,3,4,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,42,0,5,4,0,7,0,0,0,0,16,0,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,3,66,3,6,2,0,0,2,0,3,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,91,8,0,3,0,0,12,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,342,2.57142857142857,59228
10.1093_isr_viaa015,Communication inefficiencies and research validity in international studies,International Studies Review,0,0,0,18,11,0,0,3,0,0,0,0,1,0,0,9,0,6,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,14,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,91,0,0,7,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,9,0,216,1.62406015037594,57027
10.1093_isr_viv007,Who are the enemies? {The} visual framing of enemies in digital games,International Studies Review,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,8,0,2,0,0,0,3,1,0,0,0,1,0,0,0,7,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65,7,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,12,0,3,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,118,1,0,0,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,301,2.26315789473684,89960
10.1016_j.electstud.2020.102216,Confidence in an election authority and satisfaction with democracy: evidence from a quasi-natural experiment of a failed election in sweden,Electoral Studies,0,0,0,4,0,0,0,1,0,0,0,0,6,0,0,4,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,4,0,6,0,0,1,32,10,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,223,1.67669172932331,68939
10.1086_708643,Does police repression spur everyday cooperation? {Evidence} from urban india,The Journal of Politics,0,2,0,0,0,0,0,10,0,0,0,0,14,1,2,8,0,6,0,1,0,2,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,5,8,2,0,0,0,0,1,0,4,0,6,0,14,0,0,0,2,0,0,1,20,2,28,4,0,1,1,0,0,13,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,265,1.99248120300752,83319
10.1111_pops.12335,Do politicians take risks like the rest of us? {An} experimental test of prospect theory under mps,Political Psychology,0,0,0,2,0,1,0,1,0,0,0,0,7,0,1,8,0,87,0,0,0,7,4,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,0,0,54,0,13,9,4,0,0,0,0,0,45,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,11,1,0,0,2,1,0,0,0,0,8,0,1,0,0,0,1,0,0,2,0,0,72,12,0,0,0,0,13,6,1,0,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,45,1,433,3.25563909774436,66795
10.1017_s0003055417000648,"Information {Dissemination}, {Competitive} {Pressure}, and {Politician} {Performance} between {Elections}: {A} {Field} {Experiment} in {Uganda",American Political Science Review,0,1,0,0,0,1,2,31,0,2,0,0,24,0,2,5,0,44,0,1,0,0,1,0,0,0,1,7,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,37,0,0,10,9,0,0,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,34,0,14,0,0,0,0,0,24,0,0,0,0,0,26,3,0,0,1,0,0,1,0,0,110,4,0,0,0,1,14,7,1,0,4,1,0,0,3,0,0,0,8,1,0,0,0,0,0,11,1,508,3.81954887218045,103056
10.1177_0002716221996678,How well do housing vouchers work for black families experiencing homelessness?: evidence from the family options study,The ANNALS of the American Academy of Political and Social Science,0,0,0,0,0,0,7,0,0,1,0,0,4,0,0,2,0,3,0,0,0,0,2,2,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,1,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,6,6,0,1,2,0,0,5,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,50,3,1,1,0,0,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,177,1.33082706766917,48489
10.1093_ejil_chaa002,"Rulers or rules? {International} law, elite cues and public opinion",European Journal of International Law,0,0,0,0,0,0,1,9,0,18,0,0,2,1,0,5,0,64,1,4,0,6,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,4,2,0,0,0,0,0,7,0,2,0,5,2,1,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,1,0,0,84,10,8,2,0,0,11,1,3,0,7,0,3,0,7,0,0,0,1,0,1,2,11,0,11,3,0,3,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,331,2.48872180451128,74390
10.1111_j.1540-5907.2012.00614.x,Organizational structure and the optimal design of policymaking panels: evidence from consensus group commissions' revenue forecasts in the american states,American Journal of Political Science,0,0,0,0,0,0,5,14,0,0,0,0,5,0,0,6,0,14,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,111,0.834586466165414,70640
10.1016_j.electstud.2019.01.001,Attributing responsibility in devolved contexts. {Experimental} evidence from the uk,Electoral Studies,0,0,0,4,0,0,4,19,1,3,0,0,8,0,4,3,0,28,0,3,0,2,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,25,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,5,176,1,0,0,0,0,2,0,0,0,9,0,9,0,5,0,0,0,3,3,0,0,0,0,53,13,0,1,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,419,3.15037593984962,62504
10.1162_glep_a_00400,,,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,,116,0.87218045112782,65260
10.1017_s1537592720004442,A discussion of ismail k. {White} and chryl n. {Laird}'s steadfast democrats: how social forces shape black political behavior,Perspectives on Politics,0,0,0,3,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,2,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,87,0.654135338345865,61693
10.1177_1532673x12463423,"An experimental test for """"backlash"""" against social pressure techniques used to mobilize voters",American Politics Research,0,0,0,0,0,0,10,5,0,0,0,0,24,0,6,7,0,33,0,0,0,3,4,4,1,2,1,13,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,5,0,25,0,3,2,11,6,0,1,0,0,8,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,8,29,0,5,0,0,0,11,0,78,1,0,0,4,2,9,5,0,0,1,1,0,5,6,0,72,10,0,0,0,0,6,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,472,3.54887218045113,71214
10.1017_s0003055414000562,What {Do} {I} {Need} to {Vote}? {Bureaucratic} {Discretion} and {Discrimination} by {Local} {Election} {Officials,American Political Science Review,0,0,0,4,0,0,3,11,2,2,0,0,18,0,0,7,0,21,0,0,0,4,1,0,0,0,2,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,52,0,9,2,5,8,1,0,0,0,3,0,3,0,0,0,0,0,9,4,2,0,0,0,3,0,0,1,0,0,0,0,7,98,0,22,7,6,1,2,0,17,0,0,0,3,1,5,0,0,0,3,0,0,0,0,0,115,16,0,3,0,4,25,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,563,4.23308270676692,85116
10.1016_j.marpol.2018.09.001,Implementing adaptive management in deep seabed mining: legal and institutional challenges,Marine Policy,0,0,0,0,0,0,0,17,0,0,0,0,7,0,0,7,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,117,0.879699248120301,62956
10.1016_j.marpol.2021.104618,Mitigating the impact of longline fisheries on seabirds: lessons learned from the south georgia patagonian toothfish fishery (ccamlr subarea 48.3),Marine Policy,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,8,0,2,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,1,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,9,0,156,1.17293233082707,93995
10.1093_jopart_muv036,Cognitive biases in performance evaluations,Journal of Public Administration Research and Theory,0,0,0,6,0,0,6,22,1,0,0,0,11,0,8,12,0,39,3,0,0,16,5,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,24,0,0,0,0,0,3,0,13,0,1,1,16,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,1,17,0,2,0,4,1,3,0,3,0,36,1,0,1,0,0,2,0,0,2,1,0,91,19,0,0,1,2,8,6,3,0,7,2,0,0,0,0,0,0,4,0,0,0,1,0,0,35,0,470,3.53383458646617,87224
10.1111_pops.12379,"Negative affectivity, political contention, and turnout: a genopolitics field experiment",Political Psychology,0,1,0,5,2,0,5,9,3,0,0,0,15,2,4,6,0,25,0,1,0,3,1,1,1,0,2,21,2,1,19,0,2,0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,76,0,3,1,8,0,2,1,0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,3,42,0,17,1,0,0,2,0,30,0,0,0,3,0,5,6,0,0,1,0,0,1,0,0,110,13,0,2,2,2,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,541,4.06766917293233,73720
10.1080_14650045.2016.1263186,"Art, geopolitics and metapolitics at tate galleries london",Geopolitics,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,91,0.68421052631579,63851
10.1017_s000305541700017x,"Economic {Development}, {Mobility}, and {Political} {Discontent}: {An} {Experimental} {Test} of {Tocqueville}�s {Thesis} in {Pakistan",American Political Science Review,0,0,0,1,0,0,4,23,1,1,0,0,35,3,5,10,0,40,0,2,0,6,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,0,11,0,0,52,0,0,0,0,0,1,1,77,0,9,1,10,7,0,0,0,0,8,1,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,6,40,2,3,0,0,2,8,0,26,0,3,0,10,0,0,3,0,0,1,0,0,0,0,0,127,14,1,2,0,0,9,4,0,0,3,2,0,0,0,0,0,0,4,0,0,1,0,0,0,32,1,616,4.63157894736842,87293
10.1016_j.ejpoleco.2016.09.006,A quantitative analysis of turkish private education reform,European Journal of Political Economy,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,6,0,175,1.31578947368421,56321
10.1093_ijpor_edv043,Informal political conversation across time and space: setting the research agenda,International Journal of Public Opinion Research,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,15,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,141,1.06015037593985,40660
10.1177_0022002713478564,Democratic values and support for militant politics,Journal of Conflict Resolution,0,0,0,1,0,0,2,6,0,3,0,0,47,1,5,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,0,2,0,0,46,0,0,0,0,0,4,0,23,0,2,0,12,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,1,0,0,0,9,62,1,5,0,0,0,2,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,94,4,0,2,2,1,8,6,0,0,3,6,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,434,3.26315789473684,77980
10.1093_ijpor_edr018,"Materialism, postmaterialism and agenda-setting effects: the values-issues consistency hypothesis",International Journal of Public Opinion Research,0,0,0,5,1,0,12,23,1,0,0,0,8,0,0,4,0,8,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,20,0,0,0,0,0,0,0,2,0,0,0,15,0,1,0,0,0,23,0,3,0,2,2,0,4,15,0,2,0,0,0,1,0,0,2,0,0,0,0,9,26,0,4,1,0,2,5,0,6,0,1,0,4,0,0,1,0,0,2,0,0,0,0,0,3,7,0,1,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,4,0,0,19,0,247,1.85714285714286,75222
10.1177_1465116514531507,Europolis and the european public sphere: empirical explorations of a counterfactual ideal,European Union Politics,0,0,0,0,0,0,0,9,0,0,0,0,15,0,11,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,4,1,0,0,2,0,3,0,0,0,1,0,0,0,0,9,1,5,0,0,0,0,0,3,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,41,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,209,1.57142857142857,65050
10.1016_j.electstud.2020.102183,Accountable or untouchable? {Electoral} accountability in romanian local elections,Electoral Studies,0,5,0,4,2,0,1,34,0,2,0,0,37,0,4,7,1,46,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,32,0,0,7,14,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,3,1,0,0,0,0,0,0,4,0,0,0,5,2,0,0,0,0,0,3,1,0,162,2,0,0,0,0,32,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,10,0,462,3.47368421052632,84102
10.1080_10584609.2017.1316807,Effects of economic and symbolic threat appeals in right-wing populist advertising on anti-immigrant attitudes: the impact of textual and visual appeals,Political Communication,0,0,0,1,0,0,2,16,1,1,0,0,12,1,5,9,0,18,0,0,0,2,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,21,0,2,4,8,13,0,0,0,0,18,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,53,5,0,2,0,0,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,260,1.95488721804511,65183
10.1111_j.1467-9221.2010.00765.x,"Authoritarianism, social dominance, and other roots of generalized prejudice",Political Psychology,0,0,0,3,0,0,3,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,0,0,0,0,0,0,0,1,0,0,0,27,0,3,0,0,0,7,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,15,9,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,195,1.46616541353383,70654
10.1093_poq_nfv027,Do attempts to improve respondent attention increase social desirability bias?,Public Opinion Quarterly,0,0,0,0,0,0,1,27,0,1,0,0,12,3,5,5,0,10,0,1,0,1,1,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,1,0,18,0,3,0,15,6,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,0,1,1,93,1,4,0,0,0,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,37,4,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,318,2.39097744360902,35535
