dataverse_identifier,id,identifier,persistentUrl,authority,publicationDate,storageIdentifier,title,dataset_global_id
perspectives,4028533,DVN/P8OYIZ,https://doi.org/10.7910/DVN/P8OYIZ,10.7910,2020-11-03,s3://10.7910/DVN/P8OYIZ,,10.7910/DVN/P8OYIZ
perspectives,4062528,DVN/FW7M6T,https://doi.org/10.7910/DVN/FW7M6T,10.7910,2020-12-04,s3://10.7910/DVN/FW7M6T,,10.7910/DVN/FW7M6T
perspectives,4067487,DVN/SUBWTT,https://doi.org/10.7910/DVN/SUBWTT,10.7910,2020-12-23,s3://10.7910/DVN/SUBWTT,,10.7910/DVN/SUBWTT
perspectives,4095104,DVN/DGWILM,https://doi.org/10.7910/DVN/DGWILM,10.7910,2021-01-05,s3://10.7910/DVN/DGWILM,,10.7910/DVN/DGWILM
perspectives,4143114,DVN/2IYSI8,https://doi.org/10.7910/DVN/2IYSI8,10.7910,2020-12-21,s3://10.7910/DVN/2IYSI8,,10.7910/DVN/2IYSI8
perspectives,4149904,DVN/0CFNE7,https://doi.org/10.7910/DVN/0CFNE7,10.7910,2021-04-16,s3://10.7910/DVN/0CFNE7,,10.7910/DVN/0CFNE7
perspectives,4158318,DVN/DSNO4T,https://doi.org/10.7910/DVN/DSNO4T,10.7910,2020-12-28,s3://10.7910/DVN/DSNO4T,,10.7910/DVN/DSNO4T
perspectives,4164672,DVN/P6YAMO,https://doi.org/10.7910/DVN/P6YAMO,10.7910,2021-01-25,s3://10.7910/DVN/P6YAMO,,10.7910/DVN/P6YAMO
perspectives,4214725,DVN/R7XT2D,https://doi.org/10.7910/DVN/R7XT2D,10.7910,2021-04-12,s3://10.7910/DVN/R7XT2D,,10.7910/DVN/R7XT2D
perspectives,4273668,DVN/HEIR1W,https://doi.org/10.7910/DVN/HEIR1W,10.7910,2021-04-02,s3://10.7910/DVN/HEIR1W,,10.7910/DVN/HEIR1W
perspectives,4279492,DVN/MAIUD8,https://doi.org/10.7910/DVN/MAIUD8,10.7910,2021-03-12,s3://10.7910/DVN/MAIUD8,,10.7910/DVN/MAIUD8
perspectives,4280584,DVN/EDKNUT,https://doi.org/10.7910/DVN/EDKNUT,10.7910,2021-03-23,s3://10.7910/DVN/EDKNUT,,10.7910/DVN/EDKNUT
perspectives,4288316,DVN/AE0MKQ,https://doi.org/10.7910/DVN/AE0MKQ,10.7910,2021-04-12,s3://10.7910/DVN/AE0MKQ,,10.7910/DVN/AE0MKQ
perspectives,4288857,DVN/CEJAHP,https://doi.org/10.7910/DVN/CEJAHP,10.7910,2021-04-16,s3://10.7910/DVN/CEJAHP,,10.7910/DVN/CEJAHP
perspectives,4299690,DVN/N613E0,https://doi.org/10.7910/DVN/N613E0,10.7910,2021-04-05,s3://10.7910/DVN/N613E0,,10.7910/DVN/N613E0
perspectives,4330815,DVN/DOELUB,https://doi.org/10.7910/DVN/DOELUB,10.7910,2021-04-01,s3://10.7910/DVN/DOELUB,,10.7910/DVN/DOELUB
perspectives,4366783,DVN/AXQXYP,https://doi.org/10.7910/DVN/AXQXYP,10.7910,2021-06-03,s3://10.7910/DVN/AXQXYP,,10.7910/DVN/AXQXYP
perspectives,4419681,DVN/YRLGNR,https://doi.org/10.7910/DVN/YRLGNR,10.7910,2021-06-03,s3://10.7910/DVN/YRLGNR,,10.7910/DVN/YRLGNR
perspectives,4432978,DVN/TTBTHP,https://doi.org/10.7910/DVN/TTBTHP,10.7910,2021-06-14,s3://10.7910/DVN/TTBTHP,,10.7910/DVN/TTBTHP
perspectives,4437184,DVN/VB7ZLX,https://doi.org/10.7910/DVN/VB7ZLX,10.7910,2021-06-28,s3://10.7910/DVN/VB7ZLX,,10.7910/DVN/VB7ZLX
perspectives,4440537,DVN/ZJ1END,https://doi.org/10.7910/DVN/ZJ1END,10.7910,2021-06-28,s3://10.7910/DVN/ZJ1END,,10.7910/DVN/ZJ1END
perspectives,4442402,DVN/Y916NP,https://doi.org/10.7910/DVN/Y916NP,10.7910,2021-05-24,s3://10.7910/DVN/Y916NP,,10.7910/DVN/Y916NP
perspectives,4444940,DVN/7BCD4I,https://doi.org/10.7910/DVN/7BCD4I,10.7910,2021-06-03,s3://10.7910/DVN/7BCD4I,,10.7910/DVN/7BCD4I
perspectives,4460218,DVN/98I0JX,https://doi.org/10.7910/DVN/98I0JX,10.7910,2021-06-30,s3://10.7910/DVN/98I0JX,,10.7910/DVN/98I0JX
perspectives,4498726,DVN/ONU9NB,https://doi.org/10.7910/DVN/ONU9NB,10.7910,2021-06-30,s3://10.7910/DVN/ONU9NB,,10.7910/DVN/ONU9NB
perspectives,4555176,DVN/P57GDP,https://doi.org/10.7910/DVN/P57GDP,10.7910,2021-06-02,s3://10.7910/DVN/P57GDP,,10.7910/DVN/P57GDP
perspectives,4582704,DVN/W8LTRL,https://doi.org/10.7910/DVN/W8LTRL,10.7910,2021-07-14,s3://10.7910/DVN/W8LTRL,,10.7910/DVN/W8LTRL
perspectives,4597486,DVN/0UHBUM,https://doi.org/10.7910/DVN/0UHBUM,10.7910,2021-07-29,s3://10.7910/DVN/0UHBUM,,10.7910/DVN/0UHBUM
perspectives,4636276,DVN/F9NSOK,https://doi.org/10.7910/DVN/F9NSOK,10.7910,2021-07-29,s3://10.7910/DVN/F9NSOK,,10.7910/DVN/F9NSOK
perspectives,4724411,DVN/UX8DSG,https://doi.org/10.7910/DVN/UX8DSG,10.7910,2021-08-11,s3://10.7910/DVN/UX8DSG,,10.7910/DVN/UX8DSG
the_review,46774,DVN/EZ1UDS,https://doi.org/10.7910/DVN/EZ1UDS,10.7910,2007-11-28,s3://1902.1/10389,,10.7910/DVN/EZ1UDS
the_review,46779,DVN/28158,https://doi.org/10.7910/DVN/28158,10.7910,2014-12-12,s3://10.7910/DVN/28158,,10.7910/DVN/28158
the_review,47142,DVN1/22636,https://doi.org/10.7910/DVN1/22636,10.7910,2013-09-30,s3://10.7910/DVN1/22636,,10.7910/DVN1/22636
the_review,47364,DVN/NNMDGM,https://doi.org/10.7910/DVN/NNMDGM,10.7910,2007-12-05,s3://1902.1/10105,,10.7910/DVN/NNMDGM
the_review,48923,DVN/BHU6SP,https://doi.org/10.7910/DVN/BHU6SP,10.7910,2010-02-23,s3://1902.1/14307,,10.7910/DVN/BHU6SP
the_review,53302,DVN/CTQKJA,https://doi.org/10.7910/DVN/CTQKJA,10.7910,2012-08-23,s3://1902.1/18722,,10.7910/DVN/CTQKJA
the_review,53311,DVN/27176,https://doi.org/10.7910/DVN/27176,10.7910,2014-09-19,s3://10.7910/DVN/27176,,10.7910/DVN/27176
the_review,55430,DVN/P9UL3O,https://doi.org/10.7910/DVN/P9UL3O,10.7910,2007-11-28,s3://1902.1/10510,,10.7910/DVN/P9UL3O
the_review,55492,DVN/EGM43G,https://doi.org/10.7910/DVN/EGM43G,10.7910,2012-03-17,s3://1902.1/17864,,10.7910/DVN/EGM43G
the_review,55935,DVN/IQW9LQ,https://doi.org/10.7910/DVN/IQW9LQ,10.7910,2013-05-15,s3://1902.1/21461,,10.7910/DVN/IQW9LQ
the_review,56536,DVN/H7HDX9,https://doi.org/10.7910/DVN/H7HDX9,10.7910,2007-11-28,s3://1902.1/10654,,10.7910/DVN/H7HDX9
the_review,56540,DVN/AICW6R,https://doi.org/10.7910/DVN/AICW6R,10.7910,2007-11-28,s3://1902.1/10386,,10.7910/DVN/AICW6R
the_review,56630,DVN/QJGWDY,https://doi.org/10.7910/DVN/QJGWDY,10.7910,2007-12-10,s3://1902.1/10304,,10.7910/DVN/QJGWDY
the_review,56780,DVN/AOWHWQ,https://doi.org/10.7910/DVN/AOWHWQ,10.7910,2007-11-28,s3://1902.1/10450,,10.7910/DVN/AOWHWQ
the_review,56782,DVN/Z7RTOQ,https://doi.org/10.7910/DVN/Z7RTOQ,10.7910,2012-03-22,s3://1902.1/17893,,10.7910/DVN/Z7RTOQ
the_review,58375,DVN/F4NUMR,https://doi.org/10.7910/DVN/F4NUMR,10.7910,2011-12-06,file,,10.7910/DVN/F4NUMR
the_review,60132,DVN/FLJMRM,https://doi.org/10.7910/DVN/FLJMRM,10.7910,2008-12-16,s3://1902.1/10296,,10.7910/DVN/FLJMRM
the_review,60600,DVN/23402,https://doi.org/10.7910/DVN/23402,10.7910,2013-11-16,s3://10.7910/DVN/23402,,10.7910/DVN/23402
the_review,60821,DVN/I9TIIM,https://doi.org/10.7910/DVN/I9TIIM,10.7910,2007-11-28,s3://1902.1/10682,,10.7910/DVN/I9TIIM
the_review,61207,DVN/YYUVW7,https://doi.org/10.7910/DVN/YYUVW7,10.7910,2007-11-28,s3://1902.1/10122,,10.7910/DVN/YYUVW7
the_review,64810,DVN/DA7BA3,https://doi.org/10.7910/DVN/DA7BA3,10.7910,2007-11-28,s3://1902.1/10136,,10.7910/DVN/DA7BA3
the_review,64813,DVN/RRNIDP,https://doi.org/10.7910/DVN/RRNIDP,10.7910,2007-11-28,s3://1902.1/10134,,10.7910/DVN/RRNIDP
the_review,65996,DVN/26937,https://doi.org/10.7910/DVN/26937,10.7910,2014-08-04,s3://10.7910/DVN/26937,,10.7910/DVN/26937
the_review,65997,DVN/27192,https://doi.org/10.7910/DVN/27192,10.7910,2014-08-26,s3://10.7910/DVN/27192,,10.7910/DVN/27192
the_review,2679474,DVN/AXVEXM,https://doi.org/10.7910/DVN/AXVEXM,10.7910,2015-05-26,s3://10.7910/DVN/AXVEXM,,10.7910/DVN/AXVEXM
the_review,2680569,DVN/IUG2C4,https://doi.org/10.7910/DVN/IUG2C4,10.7910,2015-05-30,s3://10.7910/DVN/IUG2C4,,10.7910/DVN/IUG2C4
the_review,2696460,DVN/7NC3UL,https://doi.org/10.7910/DVN/7NC3UL,10.7910,2015-08-20,s3://10.7910/DVN/7NC3UL,,10.7910/DVN/7NC3UL
the_review,2730700,DVN/K7292I,https://doi.org/10.7910/DVN/K7292I,10.7910,2015-11-22,s3://10.7910/DVN/K7292I,,10.7910/DVN/K7292I
the_review,2776497,DVN/YMMSIC,https://doi.org/10.7910/DVN/YMMSIC,10.7910,2016-01-28,s3://10.7910/DVN/YMMSIC,,10.7910/DVN/YMMSIC
the_review,2791122,DVN/MT9X84,https://doi.org/10.7910/DVN/MT9X84,10.7910,2016-03-08,s3://10.7910/DVN/MT9X84,,10.7910/DVN/MT9X84
the_review,2794187,DVN/HAU0EX,https://doi.org/10.7910/DVN/HAU0EX,10.7910,2016-06-01,s3://10.7910/DVN/HAU0EX,,10.7910/DVN/HAU0EX
the_review,2867881,DVN/QR73H6,https://doi.org/10.7910/DVN/QR73H6,10.7910,2016-09-13,s3://10.7910/DVN/QR73H6,,10.7910/DVN/QR73H6
the_review,2914112,DVN/KDSF60,https://doi.org/10.7910/DVN/KDSF60,10.7910,2017-03-27,s3://10.7910/DVN/KDSF60,,10.7910/DVN/KDSF60
the_review,2914349,DVN/UTAP1V,https://doi.org/10.7910/DVN/UTAP1V,10.7910,2017-03-27,s3://10.7910/DVN/UTAP1V,,10.7910/DVN/UTAP1V
the_review,2961464,DVN/NNBZP7,https://doi.org/10.7910/DVN/NNBZP7,10.7910,2016-11-25,s3://10.7910/DVN/NNBZP7,,10.7910/DVN/NNBZP7
the_review,2965361,DVN/2IGRV9,https://doi.org/10.7910/DVN/2IGRV9,10.7910,2017-03-27,s3://10.7910/DVN/2IGRV9,,10.7910/DVN/2IGRV9
the_review,3009720,DVN/YFPCBP,https://doi.org/10.7910/DVN/YFPCBP,10.7910,2017-03-31,s3://10.7910/DVN/YFPCBP,,10.7910/DVN/YFPCBP
the_review,3010544,DVN/K1XN7Q,https://doi.org/10.7910/DVN/K1XN7Q,10.7910,2017-06-21,file,,10.7910/DVN/K1XN7Q
the_review,3011182,DVN/T5DKRO,https://doi.org/10.7910/DVN/T5DKRO,10.7910,2017-07-26,s3://10.7910/DVN/T5DKRO,,10.7910/DVN/T5DKRO
the_review,3011456,DVN/1QZ0JZ,https://doi.org/10.7910/DVN/1QZ0JZ,10.7910,2017-08-15,s3://10.7910/DVN/1QZ0JZ,,10.7910/DVN/1QZ0JZ
the_review,3011824,DVN/GA0X38,https://doi.org/10.7910/DVN/GA0X38,10.7910,2017-06-21,s3://10.7910/DVN/GA0X38,,10.7910/DVN/GA0X38
the_review,3012382,DVN/EY2I6M,https://doi.org/10.7910/DVN/EY2I6M,10.7910,2017-06-28,s3://10.7910/DVN/EY2I6M,,10.7910/DVN/EY2I6M
the_review,3020225,DVN/TKU9WH,https://doi.org/10.7910/DVN/TKU9WH,10.7910,2017-06-28,s3://10.7910/DVN/TKU9WH,,10.7910/DVN/TKU9WH
the_review,3028672,DVN/8SR1GY,https://doi.org/10.7910/DVN/8SR1GY,10.7910,2017-08-15,s3://10.7910/DVN/8SR1GY,,10.7910/DVN/8SR1GY
the_review,3030269,DVN/KGOUYI,https://doi.org/10.7910/DVN/KGOUYI,10.7910,2017-09-01,s3://10.7910/DVN/KGOUYI,,10.7910/DVN/KGOUYI
the_review,3030980,DVN/0ZRGEE,https://doi.org/10.7910/DVN/0ZRGEE,10.7910,2017-10-09,s3://10.7910/DVN/0ZRGEE,,10.7910/DVN/0ZRGEE
the_review,3031922,DVN/V7SQRW,https://doi.org/10.7910/DVN/V7SQRW,10.7910,2017-08-15,s3://10.7910/DVN/V7SQRW,,10.7910/DVN/V7SQRW
the_review,3032378,DVN/OJQJRM,https://doi.org/10.7910/DVN/OJQJRM,10.7910,2017-10-09,s3://10.7910/DVN/OJQJRM,,10.7910/DVN/OJQJRM
the_review,3035486,DVN/ZUMTTN,https://doi.org/10.7910/DVN/ZUMTTN,10.7910,2017-10-09,s3://10.7910/DVN/ZUMTTN,,10.7910/DVN/ZUMTTN
the_review,3035735,DVN/5UMCKK,https://doi.org/10.7910/DVN/5UMCKK,10.7910,2017-10-09,s3://10.7910/DVN/5UMCKK,,10.7910/DVN/5UMCKK
the_review,3035951,DVN/INVDWM,https://doi.org/10.7910/DVN/INVDWM,10.7910,2017-09-01,s3://10.7910/DVN/INVDWM,,10.7910/DVN/INVDWM
the_review,3039496,DVN/RAMHWP,https://doi.org/10.7910/DVN/RAMHWP,10.7910,2017-10-04,s3://10.7910/DVN/RAMHWP,,10.7910/DVN/RAMHWP
the_review,3041323,DVN/NEIYVD,https://doi.org/10.7910/DVN/NEIYVD,10.7910,2017-12-13,file,,10.7910/DVN/NEIYVD
the_review,3042275,DVN/10HLY3,https://doi.org/10.7910/DVN/10HLY3,10.7910,2017-09-19,s3://10.7910/DVN/10HLY3,,10.7910/DVN/10HLY3
the_review,3042977,DVN/X0ZPH4,https://doi.org/10.7910/DVN/X0ZPH4,10.7910,2017-12-13,s3://10.7910/DVN/X0ZPH4,,10.7910/DVN/X0ZPH4
the_review,3051048,DVN/X7AMNO,https://doi.org/10.7910/DVN/X7AMNO,10.7910,2017-12-15,s3://10.7910/DVN/X7AMNO,,10.7910/DVN/X7AMNO
the_review,3051096,DVN/PENDX4,https://doi.org/10.7910/DVN/PENDX4,10.7910,2017-10-04,s3://10.7910/DVN/PENDX4,,10.7910/DVN/PENDX4
the_review,3052724,DVN/KBRXOR,https://doi.org/10.7910/DVN/KBRXOR,10.7910,2017-12-13,s3://10.7910/DVN/KBRXOR,,10.7910/DVN/KBRXOR
the_review,3054084,DVN/VHNHHN,https://doi.org/10.7910/DVN/VHNHHN,10.7910,2017-12-13,s3://10.7910/DVN/VHNHHN,,10.7910/DVN/VHNHHN
the_review,3055669,DVN/DO43V5,https://doi.org/10.7910/DVN/DO43V5,10.7910,2018-01-08,s3://10.7910/DVN/DO43V5,,10.7910/DVN/DO43V5
the_review,3057791,DVN/K3QWZW,https://doi.org/10.7910/DVN/K3QWZW,10.7910,2017-12-13,s3://10.7910/DVN/K3QWZW,,10.7910/DVN/K3QWZW
the_review,3066385,DVN/SJ8ER9,https://doi.org/10.7910/DVN/SJ8ER9,10.7910,2017-12-15,s3://10.7910/DVN/SJ8ER9,,10.7910/DVN/SJ8ER9
the_review,3066432,DVN/E7OQEY,https://doi.org/10.7910/DVN/E7OQEY,10.7910,2018-01-18,s3://10.7910/DVN/E7OQEY,,10.7910/DVN/E7OQEY
the_review,3071435,DVN/XEXISR,https://doi.org/10.7910/DVN/XEXISR,10.7910,2018-01-18,s3://10.7910/DVN/XEXISR,,10.7910/DVN/XEXISR
the_review,3079507,DVN/UJYEAD,https://doi.org/10.7910/DVN/UJYEAD,10.7910,2018-03-27,s3://10.7910/DVN/UJYEAD,,10.7910/DVN/UJYEAD
the_review,3082481,DVN/AL1A4Q,https://doi.org/10.7910/DVN/AL1A4Q,10.7910,2018-03-15,s3://10.7910/DVN/AL1A4Q,,10.7910/DVN/AL1A4Q
the_review,3082492,DVN/TPGPCR,https://doi.org/10.7910/DVN/TPGPCR,10.7910,2018-03-27,s3://10.7910/DVN/TPGPCR,,10.7910/DVN/TPGPCR
the_review,3088154,DVN/KZIXI0,https://doi.org/10.7910/DVN/KZIXI0,10.7910,2018-03-27,s3://10.7910/DVN/KZIXI0,,10.7910/DVN/KZIXI0
the_review,3092273,DVN/DQZXQB,https://doi.org/10.7910/DVN/DQZXQB,10.7910,2018-03-22,s3://10.7910/DVN/DQZXQB,,10.7910/DVN/DQZXQB
the_review,3092605,DVN/CTZNJV,https://doi.org/10.7910/DVN/CTZNJV,10.7910,2018-03-27,s3://10.7910/DVN/CTZNJV,,10.7910/DVN/CTZNJV
the_review,3097283,DVN/KWPEKK,https://doi.org/10.7910/DVN/KWPEKK,10.7910,2018-03-01,s3://10.7910/DVN/KWPEKK,,10.7910/DVN/KWPEKK
the_review,3106433,DVN/AI3VM8,https://doi.org/10.7910/DVN/AI3VM8,10.7910,2018-02-02,s3://10.7910/DVN/AI3VM8,,10.7910/DVN/AI3VM8
the_review,3106654,DVN/Q8NRTS,https://doi.org/10.7910/DVN/Q8NRTS,10.7910,2018-04-10,s3://10.7910/DVN/Q8NRTS,,10.7910/DVN/Q8NRTS
the_review,3106859,DVN/TTE3SQ,https://doi.org/10.7910/DVN/TTE3SQ,10.7910,2018-02-20,file,,10.7910/DVN/TTE3SQ
the_review,3106899,DVN/9ZYFBX,https://doi.org/10.7910/DVN/9ZYFBX,10.7910,2018-03-12,s3://10.7910/DVN/9ZYFBX,,10.7910/DVN/9ZYFBX
the_review,3108354,DVN/CRPAA8,https://doi.org/10.7910/DVN/CRPAA8,10.7910,2018-03-12,s3://10.7910/DVN/CRPAA8,,10.7910/DVN/CRPAA8
the_review,3109185,DVN/GJIRV0,https://doi.org/10.7910/DVN/GJIRV0,10.7910,2018-03-16,s3://10.7910/DVN/GJIRV0,,10.7910/DVN/GJIRV0
the_review,3124577,DVN/SAPQYS,https://doi.org/10.7910/DVN/SAPQYS,10.7910,2018-04-10,s3://10.7910/DVN/SAPQYS,,10.7910/DVN/SAPQYS
the_review,3124812,DVN/X8ZRVO,https://doi.org/10.7910/DVN/X8ZRVO,10.7910,2018-04-05,s3://10.7910/DVN/X8ZRVO,,10.7910/DVN/X8ZRVO
the_review,3135274,DVN/AJHFHU,https://doi.org/10.7910/DVN/AJHFHU,10.7910,2018-05-14,s3://10.7910/DVN/AJHFHU,,10.7910/DVN/AJHFHU
the_review,3135437,DVN/SJI4IA,https://doi.org/10.7910/DVN/SJI4IA,10.7910,2018-04-30,s3://10.7910/DVN/SJI4IA,,10.7910/DVN/SJI4IA
the_review,3141462,DVN/KGVBNC,https://doi.org/10.7910/DVN/KGVBNC,10.7910,2018-06-26,s3://10.7910/DVN/KGVBNC,,10.7910/DVN/KGVBNC
the_review,3141620,DVN/FVCGHC,https://doi.org/10.7910/DVN/FVCGHC,10.7910,2018-07-04,s3://10.7910/DVN/FVCGHC,,10.7910/DVN/FVCGHC
the_review,3142685,DVN/JSR0OE,https://doi.org/10.7910/DVN/JSR0OE,10.7910,2018-07-04,s3://10.7910/DVN/JSR0OE,,10.7910/DVN/JSR0OE
the_review,3147439,DVN/PSGCJH,https://doi.org/10.7910/DVN/PSGCJH,10.7910,2018-08-10,s3://10.7910/DVN/PSGCJH,,10.7910/DVN/PSGCJH
the_review,3147980,DVN/HHMXU3,https://doi.org/10.7910/DVN/HHMXU3,10.7910,2018-09-24,s3://10.7910/DVN/HHMXU3,,10.7910/DVN/HHMXU3
the_review,3151851,DVN/DAR56O,https://doi.org/10.7910/DVN/DAR56O,10.7910,2018-08-10,s3://10.7910/DVN/DAR56O,,10.7910/DVN/DAR56O
the_review,3151897,DVN/YDSRWF,https://doi.org/10.7910/DVN/YDSRWF,10.7910,2018-12-04,s3://10.7910/DVN/YDSRWF,,10.7910/DVN/YDSRWF
the_review,3152143,DVN/AY32JZ,https://doi.org/10.7910/DVN/AY32JZ,10.7910,2018-06-26,s3://10.7910/DVN/AY32JZ,,10.7910/DVN/AY32JZ
the_review,3152365,DVN/RUQ2KP,https://doi.org/10.7910/DVN/RUQ2KP,10.7910,2018-08-10,s3://10.7910/DVN/RUQ2KP,,10.7910/DVN/RUQ2KP
the_review,3157430,DVN/PCM2O2,https://doi.org/10.7910/DVN/PCM2O2,10.7910,2018-08-10,s3://10.7910/DVN/PCM2O2,,10.7910/DVN/PCM2O2
the_review,3157843,DVN/SFBX6Z,https://doi.org/10.7910/DVN/SFBX6Z,10.7910,2018-08-10,s3://10.7910/DVN/SFBX6Z,,10.7910/DVN/SFBX6Z
the_review,3163648,DVN/T1TELH,https://doi.org/10.7910/DVN/T1TELH,10.7910,2018-08-10,s3://10.7910/DVN/T1TELH,,10.7910/DVN/T1TELH
the_review,3173019,DVN/3KOQWQ,https://doi.org/10.7910/DVN/3KOQWQ,10.7910,2018-08-10,s3://10.7910/DVN/3KOQWQ,,10.7910/DVN/3KOQWQ
the_review,3175679,DVN/VTUSLV,https://doi.org/10.7910/DVN/VTUSLV,10.7910,2018-09-24,s3://10.7910/DVN/VTUSLV,,10.7910/DVN/VTUSLV
the_review,3180768,DVN/AOTVAU,https://doi.org/10.7910/DVN/AOTVAU,10.7910,2018-09-24,s3://10.7910/DVN/AOTVAU,,10.7910/DVN/AOTVAU
the_review,3181535,DVN/MO3KOQ,https://doi.org/10.7910/DVN/MO3KOQ,10.7910,2018-09-24,s3://10.7910/DVN/MO3KOQ,,10.7910/DVN/MO3KOQ
the_review,3181552,DVN/KTCXTE,https://doi.org/10.7910/DVN/KTCXTE,10.7910,2018-09-24,s3://10.7910/DVN/KTCXTE,,10.7910/DVN/KTCXTE
the_review,3181559,DVN/TI5BPV,https://doi.org/10.7910/DVN/TI5BPV,10.7910,2019-01-08,s3://10.7910/DVN/TI5BPV,,10.7910/DVN/TI5BPV
the_review,3181582,DVN/VNHM17,https://doi.org/10.7910/DVN/VNHM17,10.7910,2018-11-09,s3://10.7910/DVN/VNHM17,,10.7910/DVN/VNHM17
the_review,3182161,DVN/LFQZVU,https://doi.org/10.7910/DVN/LFQZVU,10.7910,2018-09-20,s3://10.7910/DVN/LFQZVU,,10.7910/DVN/LFQZVU
the_review,3183551,DVN/SNW8PV,https://doi.org/10.7910/DVN/SNW8PV,10.7910,2018-09-24,s3://10.7910/DVN/SNW8PV,,10.7910/DVN/SNW8PV
the_review,3184483,DVN/YUNDMQ,https://doi.org/10.7910/DVN/YUNDMQ,10.7910,2018-09-24,s3://10.7910/DVN/YUNDMQ,,10.7910/DVN/YUNDMQ
the_review,3193982,DVN/OWQNVF,https://doi.org/10.7910/DVN/OWQNVF,10.7910,2018-12-04,s3://10.7910/DVN/OWQNVF,,10.7910/DVN/OWQNVF
the_review,3194029,DVN/EDRAIQ,https://doi.org/10.7910/DVN/EDRAIQ,10.7910,2018-12-04,s3://10.7910/DVN/EDRAIQ,,10.7910/DVN/EDRAIQ
the_review,3195721,DVN/6A2J2T,https://doi.org/10.7910/DVN/6A2J2T,10.7910,2018-12-04,s3://10.7910/DVN/6A2J2T,,10.7910/DVN/6A2J2T
the_review,3204402,DVN/5QUCW7,https://doi.org/10.7910/DVN/5QUCW7,10.7910,2018-12-04,s3://10.7910/DVN/5QUCW7,,10.7910/DVN/5QUCW7
the_review,3204497,DVN/1ZOEEX,https://doi.org/10.7910/DVN/1ZOEEX,10.7910,2018-12-04,s3://10.7910/DVN/1ZOEEX,,10.7910/DVN/1ZOEEX
the_review,3209071,DVN/CFTMK2,https://doi.org/10.7910/DVN/CFTMK2,10.7910,2019-01-04,s3://10.7910/DVN/CFTMK2,,10.7910/DVN/CFTMK2
the_review,3213765,DVN/VKOMCK,https://doi.org/10.7910/DVN/VKOMCK,10.7910,2019-01-04,s3://10.7910/DVN/VKOMCK,,10.7910/DVN/VKOMCK
the_review,3214024,DVN/UVANPR,https://doi.org/10.7910/DVN/UVANPR,10.7910,2018-11-09,s3://10.7910/DVN/UVANPR,,10.7910/DVN/UVANPR
the_review,3218807,DVN/ARIQT2,https://doi.org/10.7910/DVN/ARIQT2,10.7910,2018-12-04,s3://10.7910/DVN/ARIQT2,,10.7910/DVN/ARIQT2
the_review,3230371,DVN/SQH6IF,https://doi.org/10.7910/DVN/SQH6IF,10.7910,2018-12-04,s3://10.7910/DVN/SQH6IF,,10.7910/DVN/SQH6IF
the_review,3231028,DVN/03CDTK,https://doi.org/10.7910/DVN/03CDTK,10.7910,2018-12-04,s3://10.7910/DVN/03CDTK,,10.7910/DVN/03CDTK
the_review,3234936,DVN/OOMI57,https://doi.org/10.7910/DVN/OOMI57,10.7910,2018-12-04,s3://10.7910/DVN/OOMI57,,10.7910/DVN/OOMI57
the_review,3238893,DVN/YGUHTD,https://doi.org/10.7910/DVN/YGUHTD,10.7910,2019-01-04,s3://10.7910/DVN/YGUHTD,,10.7910/DVN/YGUHTD
the_review,3240126,DVN/SEOCQ0,https://doi.org/10.7910/DVN/SEOCQ0,10.7910,2019-01-04,s3://10.7910/DVN/SEOCQ0,,10.7910/DVN/SEOCQ0
the_review,3242202,DVN/38BFML,https://doi.org/10.7910/DVN/38BFML,10.7910,2019-02-06,s3://10.7910/DVN/38BFML,,10.7910/DVN/38BFML
the_review,3242489,DVN/5CYWWF,https://doi.org/10.7910/DVN/5CYWWF,10.7910,2019-01-04,s3://10.7910/DVN/5CYWWF,,10.7910/DVN/5CYWWF
the_review,3256404,DVN/XF1157,https://doi.org/10.7910/DVN/XF1157,10.7910,2018-12-29,s3://10.7910/DVN/XF1157,,10.7910/DVN/XF1157
the_review,3299042,DVN/D64FNB,https://doi.org/10.7910/DVN/D64FNB,10.7910,2019-02-27,s3://10.7910/DVN/D64FNB,,10.7910/DVN/D64FNB
the_review,3301888,DVN/HUKSID,https://doi.org/10.7910/DVN/HUKSID,10.7910,2018-12-13,s3://10.7910/DVN/HUKSID,,10.7910/DVN/HUKSID
the_review,3309874,DVN/IANHOG,https://doi.org/10.7910/DVN/IANHOG,10.7910,2019-01-04,s3://10.7910/DVN/IANHOG,,10.7910/DVN/IANHOG
the_review,3317529,DVN/QTOIQF,https://doi.org/10.7910/DVN/QTOIQF,10.7910,2019-02-27,s3://10.7910/DVN/QTOIQF,,10.7910/DVN/QTOIQF
the_review,3319770,DVN/TWVXKZ,https://doi.org/10.7910/DVN/TWVXKZ,10.7910,2019-02-28,s3://10.7910/DVN/TWVXKZ,,10.7910/DVN/TWVXKZ
the_review,3324230,DVN/DHZBAB,https://doi.org/10.7910/DVN/DHZBAB,10.7910,2019-03-04,s3://10.7910/DVN/DHZBAB,,10.7910/DVN/DHZBAB
the_review,3324452,DVN/QVY8JO,https://doi.org/10.7910/DVN/QVY8JO,10.7910,2019-02-27,s3://10.7910/DVN/QVY8JO,,10.7910/DVN/QVY8JO
the_review,3329148,DVN/8IWRBI,https://doi.org/10.7910/DVN/8IWRBI,10.7910,2019-06-25,s3://10.7910/DVN/8IWRBI,,10.7910/DVN/8IWRBI
