file_in,title,journal,%,average marginal component effect,Average treatment effect,carr.{20}experiment,choice experiment,coefficient,condition,"conduct.{1,70}experiment","utili[sz].{1,70}experiment",confidence interval,conjoint experiment,control,control group,difference-in-differences,estimator,experimental design,experimental group,experimental research,field experiment,instrumental variable,interaction,internet experiment,intervention,likelihood estimator,manipulation,lab experiment,maximum likelihood estimator,measure,model,multilevel experiment,natural experiment,null result,online survey experiment,p <,p =,p >,p<,p=,p>,participa,population,posttest,pretest,predict,predicted probab,causal,sample size,quasi-experimental,random,random utility model,randomized control trial,RCT,RDD,regression discontinuity design,statistical significance,statistically significant,survey experiment,treatment effect,treatment group,validity,list survey,vignette,vignette experiment,β,effect,design,results,plot,figure,subject,recruit,random.{10}assign,control condition,mechanical turk,mturk,causal inference,µ,yougov,polimetrix,qualtrics,count_experiment,nchar
10.1007_s10784-017-9374-9,Geoengineering governance-by-default: an earth system governance perspective,"International Environmental Agreements: Politics, Law and Economics",2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10,81529
10.1007_s10784-018-9398-9,Making initiatives resonate: how can non-state initiatives advance national contributions under the unfccc?,"International Environmental Agreements: Politics, Law and Economics",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,1,2,0,0,0,0,0,0,0,0,0,0,10,74996
10.1007_s10784-018-9403-3,Sharing aquatic genetic resources across jurisdictions: playing 'chicken' in the sea,"International Environmental Agreements: Politics, Law and Economics",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,8,64120
10.1007_s10784-018-9404-2,Experimenting with triplecops: productive innovation or counterproductive complexity?,"International Environmental Agreements: Politics, Law and Economics",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,59087
10.1007_s10784-019-09446-7,Transnational municipal networks: harbingers of innovation for global adaptation governance?,"International Environmental Agreements: Politics, Law and Economics",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,62691
10.1007_s10784-020-09496-2,Limits to learning: the struggle to adapt to unintended effects of international payment for environmental services programmes,"International Environmental Agreements: Politics, Law and Economics",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97276
10.1007_s11109-009-9087-z,Does gender composition affect group decision outcomes? {Evidence} from a laboratory experiment,Political Behavior,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,1,4,7,0,2,1,0,0,0,0,0,0,0,0,0,0,33,58507
10.1007_s11109-009-9094-0,"Clearer cues, more consistent voters: a benefit of elite polarization",Political Behavior,1,0,0,0,0,1,43,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,0,0,2,0,15,1,0,11,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,35,6,19,0,1,7,0,0,7,0,0,0,0,0,0,0,42,66585
10.1007_s11109-009-9095-z,An alan keyes effect? {Examining} anti-black sentiment among white evangelicals,Political Behavior,9,0,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,24,1,29,0,1,30,1,0,0,0,0,0,0,0,0,0,48,76513
10.1007_s11109-009-9099-8,A computational model of the citizen as motivated reasoner: modeling the dynamics of the 2000 presidential election,Political Behavior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,5,82133
10.1007_s11109-009-9100-6,Social networks and the affective impact of political disagreement,Political Behavior,9,0,0,0,0,2,1,0,0,0,0,31,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,20,1,13,0,0,2,0,0,0,0,0,4,0,0,0,0,7,72385
10.1007_s11109-009-9101-5,A genetic basis for social trust?,Political Behavior,63,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,66,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,9,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,38,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,12,81281
10.1007_s11109-010-9109-x,Public accountability and political participation: effects of a face-to-face feedback intervention on voter turnout of public housing residents,Political Behavior,13,0,0,0,0,0,2,2,0,0,0,22,19,0,0,2,2,0,5,0,3,0,52,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11,0,0,0,0,0,1,3,0,9,21,2,0,0,0,0,59,6,27,0,0,18,0,0,0,0,0,0,0,0,0,0,59,93402
10.1007_s11109-010-9110-4,An experiment testing the relative effectiveness of encouraging voter participation by inducing feelings of pride or shame,Political Behavior,27,0,0,0,0,0,1,1,0,0,0,12,7,0,0,1,3,1,7,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,21,2,9,0,2,5,0,0,1,0,0,0,0,0,0,0,38,36325
10.1007_s11109-010-9112-2,When corrections fail: the persistence of political misperceptions,Political Behavior,12,0,0,0,0,1,16,4,0,5,0,9,2,0,0,1,1,1,0,0,16,0,0,0,8,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,0,0,2,1,0,0,0,0,71,10,33,1,4,5,0,0,3,0,0,0,0,0,0,0,69,85803
10.1007_s11109-010-9114-0,"Affect, social pressure and prosocial motivation: field experimental evidence of the mobilizing effects of pride, shame and publicizing voting behavior",Political Behavior,11,0,0,0,0,0,5,0,0,0,0,15,4,0,1,0,0,1,3,3,3,0,5,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,2,0,0,5,0,0,0,0,0,2,2,0,1,1,2,0,0,0,0,14,0,15,0,0,0,0,0,1,0,0,1,0,0,0,0,55,52178
10.1007_s11109-010-9115-z,Explicit evidence on the import of implicit attitudes: the iat and immigration policy judgments,Political Behavior,8,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,38,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,14,0,0,0,0,26,0,17,0,1,3,0,0,0,0,0,0,0,1,1,0,7,91920
10.1007_s11109-010-9118-9,Cross-cutting messages and political tolerance: an experiment using evangelical protestants,Political Behavior,11,0,0,0,0,2,17,2,0,0,0,25,3,0,0,1,0,0,0,0,8,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,49,5,24,0,7,0,0,0,3,0,0,0,0,0,0,0,38,69337
10.1007_s11109-010-9120-2,Introduction to social pressure and voting: new experimental evidence,Political Behavior,3,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,31,18661
10.1007_s11109-010-9123-z,The role of media distrust in partisan voting,Political Behavior,8,0,0,0,0,6,0,0,0,1,0,14,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,3,25,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,2,3,0,2,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,25,1,18,0,1,0,0,0,0,0,0,1,0,0,0,0,9,59166
10.1007_s11109-010-9124-y,Is there backlash to social pressure? {A} large-scale field experiment on voter mobilization,Political Behavior,80,0,0,0,0,0,0,3,0,0,0,18,16,0,0,1,0,0,16,0,1,0,1,0,5,0,0,2,7,0,0,0,0,0,7,0,0,0,0,0,13,0,0,1,0,0,1,0,2,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,28,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,51,60020
10.1007_s11109-010-9128-7,Getting out the vote: minority mobilization in a presidential election,Political Behavior,16,0,0,0,0,2,0,1,0,0,0,9,0,0,3,1,0,0,5,0,5,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,14,0,0,0,2,0,0,0,0,4,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,23,88193
10.1007_s11109-010-9131-z,Masculine republicans and feminine democrats: gender and americans' explicit and implicit images of the political parties,Political Behavior,34,0,0,0,0,2,13,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,12,1,23,0,3,0,0,0,3,0,0,0,0,0,0,0,13,107902
10.1007_s11109-010-9132-y,"Assessing the impact of alternative voting technologies on multi-party elections: design features, heuristic processing and voter choice",Political Behavior,29,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,13,11,25,0,4,2,0,0,0,0,0,2,0,0,0,0,25,69739
10.1007_s11109-010-9133-x,In the eye of the beholder? {Motivated} reasoning in disputed elections,Political Behavior,8,0,0,0,0,2,17,0,0,0,0,5,1,0,0,4,0,0,0,0,8,0,0,0,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,7,0,0,0,0,11,4,14,0,3,2,2,0,0,0,0,0,0,0,0,0,25,65219
10.1007_s11109-010-9134-9,Education and political participation: exploring the causal link,Political Behavior,11,0,0,0,0,4,0,0,0,1,0,11,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,1,1,5,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,52,2,26,0,0,1,0,0,0,0,0,0,0,0,0,0,5,49386
10.1007_s11109-010-9135-8,Sex and race: are black candidates more likely to be disadvantaged by sex scandals?,Political Behavior,46,0,0,0,0,0,41,0,0,0,0,42,5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,6,1,0,1,0,0,0,38,0,0,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,1,9,0,1,0,1,0,0,0,0,98,4,17,0,0,0,0,0,15,0,0,0,0,1,2,0,25,68308
10.1007_s11109-010-9137-6,I'm not voting for her: polling discrepancies and female candidates,Political Behavior,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,41,1,46,6,3,2,0,0,0,0,0,0,0,0,0,0,5,82460
10.1007_s11109-010-9139-4,Partisan differences in opinionated news perceptions: a test of the hostile media effect,Political Behavior,37,0,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,5,32,0,1,3,0,0,0,0,0,0,0,0,0,0,10,84451
10.1007_s11109-010-9141-x,"Framing labels and immigration policy attitudes in the iowa caucuses: """"trying to out-tancredo tancredo",Political Behavior,0,0,0,0,0,4,8,5,0,0,0,7,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,30,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,32,66088
10.1007_s11109-010-9148-3,Turnout as a habit,Political Behavior,9,0,0,0,0,4,2,0,0,1,0,13,0,0,1,0,0,0,1,0,12,0,0,0,0,0,0,14,40,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,8,80701
10.1007_s11109-010-9155-4,Mobilizing collective identity: frames \& rational individuals,Political Behavior,41,0,0,0,0,2,20,0,0,0,0,20,0,0,0,6,0,1,3,0,28,0,0,0,1,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,12,18,0,1,24,1,0,4,0,0,0,0,0,0,0,41,92160
10.1007_s11109-011-9158-9,On-line and memory-based: revisiting the relationship between candidate evaluation processing models,Political Behavior,27,0,0,0,0,3,1,0,0,0,0,11,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,11,49,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,14,0,15,0,0,2,0,0,1,0,0,0,0,0,0,0,10,75233
10.1007_s11109-011-9166-9,When do the ends justify the means? {Evaluating} procedural fairness,Political Behavior,26,0,0,0,0,1,17,0,0,0,0,2,0,0,0,2,0,0,0,0,9,0,0,0,3,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,69360
10.1007_s11109-011-9169-6,Not that there's anything wrong with that: the effect of personalized appeals on marriage equality campaigns,Political Behavior,31,0,0,0,0,1,2,2,1,0,0,32,13,0,0,0,0,0,10,0,7,0,0,0,2,0,0,0,13,0,1,0,0,0,10,0,0,0,0,0,3,0,0,2,0,0,1,0,3,0,0,0,0,0,2,9,0,2,11,2,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66537
10.1007_s11109-011-9170-0,"Justifying party identification: a case of identifying with the """"lesser of two evils",Political Behavior,22,0,0,0,0,0,43,0,0,0,0,22,11,0,0,1,0,0,0,0,1,0,0,0,3,0,0,8,11,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,3,18,0,2,1,0,0,6,0,0,0,0,0,0,0,19,69509
10.1007_s11109-011-9172-y,It's all in the name: source cue ambiguity and the persuasive appeal of campaign ads,Political Behavior,15,0,0,0,0,1,15,2,0,1,0,6,0,0,0,3,0,0,0,0,18,0,0,0,6,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,8,4,10,3,3,1,0,0,0,0,0,0,0,0,0,0,33,74201
10.1007_s11109-011-9174-9,Registration deadlines and turnout in context,Political Behavior,28,0,0,0,0,4,0,0,0,9,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,12,41366
10.1007_s11109-011-9177-6,Al qaeda versus big brother: anxiety about government monitoring and support for domestic counterterrorism policies,Political Behavior,57,0,0,0,0,12,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,16,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58596
10.1007_s11109-011-9179-4,Does tolerance of religion in the public space depend on the salience of the manifestation of religious group membership?,Political Behavior,10,0,0,0,0,1,12,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,15,23,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,51,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,18,71253
10.1007_s11109-011-9180-y,Going maverick: how candidates can use agenda-setting to influence citizen motivations and offset unpopular issue positions,Political Behavior,22,0,0,0,0,8,4,0,0,2,0,7,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,48,4,12,0,3,44,0,0,0,0,0,0,0,0,0,0,19,74405
10.1007_s11109-011-9183-8,Listening to the government: how information shapes responsibility attributions,Political Behavior,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,11,9,11,0,2,3,0,0,0,0,0,0,0,0,0,0,34,71687
10.1007_s11109-011-9186-5,"A light bulb goes on: norms, rhetoric, and actions for the public good",Political Behavior,17,0,0,0,0,2,10,0,0,0,0,3,1,0,0,1,0,1,4,0,0,0,0,0,3,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,19,0,2,1,0,0,0,0,0,0,0,0,0,0,32,63240
10.1007_s11109-011-9190-9,Inter-institutional dynamics: assessments of the supreme court in a separation of powers context,Political Behavior,13,0,0,0,0,2,39,1,0,0,0,24,4,0,0,0,0,0,0,0,9,0,1,0,2,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,3,11,9,0,0,0,0,0,0,0,5,0,14,0,0,2,0,0,3,0,0,0,0,0,0,0,22,79443
10.1007_s11109-011-9191-8,"Citizens, representatives, and the myth of the decision-making divide",Political Behavior,86,0,0,0,0,1,12,0,0,0,0,5,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,14,10,0,0,0,0,0,36,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,21,78550
10.1007_s11109-012-9193-1,"Does money buy votes? {The} case of self-financed gubernatorial candidates, 1998–2008",Political Behavior,7,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,25,0,1,0,0,0,5,0,0,0,0,0,16,0,0,5,0,19,2,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,41,0,23,0,2,1,0,0,0,0,0,0,0,0,0,0,7,64710
10.1007_s11109-012-9194-0,Direct democracy: protest catalyst or protest alternative?,Political Behavior,10,0,0,0,0,2,2,0,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,14,0,2,1,0,0,0,0,0,1,0,0,0,0,5,77276
10.1007_s11109-012-9200-6,"The stained glass ceiling: social contact and mitt romney's """"religion problem",Political Behavior,4,0,0,0,0,3,3,2,0,2,0,9,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,18,0,30,0,1,0,0,0,0,0,0,0,0,2,2,0,20,66826
10.1007_s11109-012-9202-4,Voter confidence and the election-day voting experience,Political Behavior,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,38,8,26,0,1,3,0,0,0,0,0,0,0,0,0,0,6,66032
10.1007_s11109-012-9211-3,Divine intervention? {The} influence of religious value communication on u.s. {Intervention} policy,Political Behavior,0,0,0,0,0,0,4,2,0,1,0,4,0,0,0,1,0,1,0,0,6,0,29,0,1,0,0,3,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,5,12,0,2,4,0,0,1,0,0,0,0,0,0,0,27,66251
10.1007_s11109-012-9212-2,"What does """"political"""" mean to you?",Political Behavior,0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,10,2,15,0,6,2,0,0,0,0,0,0,0,0,0,0,7,79482
10.1007_s11109-012-9213-1,Motivated reasoning and political parties: evidence for increased processing in the face of party cues,Political Behavior,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,27,9,0,0,0,0,0,12,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,7,9,0,2,7,0,0,0,0,0,0,0,2,0,0,13,80490
10.1007_s11109-012-9216-y,Big five personality traits and responses to persuasive appeals: results from voter turnout experiments,Political Behavior,1,0,0,0,0,6,11,0,0,0,0,12,2,0,0,0,0,1,46,0,14,0,2,0,0,0,0,14,27,0,0,0,0,0,18,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,11,33,5,0,2,0,0,0,0,28,2,31,0,3,5,0,0,4,2,8,0,0,0,0,0,104,118537
10.1007_s11109-012-9219-8,Oxytocin and the biological basis for interpersonal and political trust,Political Behavior,0,0,0,0,0,35,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,13,15,0,0,0,0,0,32,0,0,0,0,0,4,0,0,1,0,3,2,0,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,37,1,19,0,4,2,0,0,0,0,0,0,0,0,0,0,8,76206
10.1007_s11109-013-9221-9,"The relationship between campaign negativity, gender and campaign context",Political Behavior,0,0,0,0,0,0,2,0,0,5,0,18,9,0,0,2,0,2,0,0,1,0,0,0,1,0,0,17,3,0,0,0,0,0,30,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2,37,0,2,19,1,0,0,2,3,0,0,0,0,0,21,62663
10.1007_s11109-013-9225-5,Public attitudes toward social spending in the united states: the differences between direct spending and tax expenditures,Political Behavior,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,36,0,1,3,0,0,0,0,0,0,0,0,0,0,20,74719
10.1007_s11109-013-9226-4,When context matters: assessing geographical heterogeneity of get-out-the-vote treatment effects using a population based field experiment,Political Behavior,0,0,0,0,0,1,0,1,0,0,0,35,16,0,1,0,0,0,6,0,7,0,9,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,4,1,0,14,0,0,0,0,0,1,7,0,33,13,6,0,0,0,0,48,9,10,0,1,0,0,0,0,0,0,3,0,0,0,0,62,61042
10.1007_s11109-013-9227-3,Knowledge matters: policy cross-pressures and black partisanship,Political Behavior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,3,1,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,1,9,0,5,1,1,0,0,0,0,0,0,0,0,0,5,76467
10.1007_s11109-013-9230-8,Campaign targets and messages in direct mail fundraising,Political Behavior,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,51630
10.1007_s11109-013-9231-7,Decoding prejudice toward hispanics: group cues and public reactions to threatening immigrant behavior,Political Behavior,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,17,1,19,0,2,0,0,0,6,0,0,0,0,0,0,0,85,69843
10.1007_s11109-013-9232-6,"Gender stereotypes, information search, and voting behavior in political campaigns",Political Behavior,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,5,4,20,0,9,43,0,0,0,0,0,0,0,0,0,0,39,65836
10.1007_s11109-013-9234-4,"Social pressure, descriptive norms, and voter mobilization",Political Behavior,4,0,0,0,0,0,14,0,0,0,0,19,10,0,0,1,0,0,8,0,1,0,8,0,0,0,0,1,6,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0,0,0,0,0,2,4,0,0,11,0,0,0,0,0,18,2,25,0,2,2,0,0,1,0,0,0,0,0,0,0,43,51865
