file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,prereg_context,prereg_term_context,nchar
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"hold that should be used for the analysis since exposure to preregistration varies by age, state, and year.11 second, individuals of the same age can have different opportunities to preregister or register regularly simply because of the nuances of date of birth and election timing—a fact we leverage in the next section of the article. unfortunately, the cps (and other comparable multistate data sources) includes age rather than date of birth in its public-use f",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"viduals of the same age can have different opportunities to preregister or register regularly simply because of the nuances of date of birth and election timing—a fact we leverage in the next section of the article. unfortunately, the cps (and other comparable multistate data sources) includes age rather than date of birth in its public-use files, so we have a less precise exposure measure. nonetheless, the model offers a reasonable approach for testing whether ",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496," the model offers a reasonable approach for testing whether preregistration laws are related to aggregate changes in turnout among 9 we use the terms “fixed effects models” and “difference-in- difference models” interchangeably. difference-in-difference mod- els are “a special case of the ... fixed effects model” and are fitted “with a regression of the outcome on an indicator for the groups, an indicator for the time period, and the interaction between the two”",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"has no response recorded. 11 the exact age range exposed to preregistration varies across states and years, but there were always at least two states for which there were individuals in this age range exposed. for example, in 2008, only 22-year-olds in hawaii and florida would have been exposed to preregistration opportunities; in 2012, 18-year-olds in at least eight states had been exposed to preregistration. however, as we will show in subsequent sections, the",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"-year-olds in hawaii and florida would have been exposed to preregistration opportunities; in 2012, 18-year-olds in at least eight states had been exposed to preregistration. however, as we will show in subsequent sections, these borderline ages vary sub- stantially in their exposure to preregistration. this age group. in other words, the estimated effects can be thought of as analogous to intent-to-treat rather than treatment-on-the-treated estimates (bloom 198",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,", 18-year-olds in at least eight states had been exposed to preregistration. however, as we will show in subsequent sections, these borderline ages vary sub- stantially in their exposure to preregistration. this age group. in other words, the estimated effects can be thought of as analogous to intent-to-treat rather than treatment-on-the-treated estimates (bloom 1984). other model parameters for equation (1) include ␣s for the state fixed effects, ␦t for the yea",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"e borderline ages vary sub- stantially in their exposure to preregistration. this age group. in other words, the estimated effects can be thought of as analogous to intent-to-treat rather than treatment-on-the-treated estimates (bloom 1984). other model parameters for equation (1) include ␣s for the state fixed effects, ␦t for the year fixed effects, and ␥st for the full set of interactions between the two. addi- tionally xit, a matrix of time-varying controls, ",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"e-varying heterogeneity.12 the ␭s rep- resent the effect of preregistration and the other model components on turnout. to adjust for potential in-cluster correlations, we cluster our standard errors to the state- year level. as is common, we report results from a linear specification of the dependent variable for simplicity in the interpretation of coefficients (e.g., olken 2010). as fullyreportedintablea1inthesupportinginformation,a probit specification yields ",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"g factors (ashenfelter and card 1985).inexaminingtheeffectofpreregistration,wemight be worried that preregistration laws are endogenous— states with higher turnout could be more likely to implement preregistration because of pressure from vested constituencies, or perhaps states with attentive po- litical elites might implement preregistration when youth turnout is particularly low. this would introduce simul- taneity concerns that could bias difference-in-diffe",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"examiningtheeffectofpreregistration,wemight be worried that preregistration laws are endogenous— states with higher turnout could be more likely to implement preregistration because of pressure from vested constituencies, or perhaps states with attentive po- litical elites might implement preregistration when youth turnout is particularly low. this would introduce simul- taneity concerns that could bias difference-in-difference estimates of preregistration’s imp",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"tates with higher turnout could be more likely to implement preregistration because of pressure from vested constituencies, or perhaps states with attentive po- litical elites might implement preregistration when youth turnout is particularly low. this would introduce simul- taneity concerns that could bias difference-in-difference estimates of preregistration’s impact on voter turnout. indeed, this type of bias has increasingly troubled schol- ars of electoral ",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"ps states with attentive po- litical elites might implement preregistration when youth turnout is particularly low. this would introduce simul- taneity concerns that could bias difference-in-difference estimates of preregistration’s impact on voter turnout. indeed, this type of bias has increasingly troubled schol- ars of electoral reforms (ansolabehere and konisky 2006; burden and neiheisel 2013; keele and minozzi 2013). our approach goes one step beyond a diff",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"cerns that could bias difference-in-difference estimates of preregistration’s impact on voter turnout. indeed, this type of bias has increasingly troubled schol- ars of electoral reforms (ansolabehere and konisky 2006; burden and neiheisel 2013; keele and minozzi 2013). our approach goes one step beyond a difference- in-difference in an attempt to address the endogeneity concern associated with time-varying unobservables. to do so, we complement our difference-i",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"ails to account for endogenous variation in the adoption of preregistration laws, biasing the results upward, we can estimate the lower bounds of the preregistration effect using lag models. in equation (2), we set aside the fixed effects and instead use a lagged turnout at the state level. yit = ␭0 + ␭p pst + ␭y ys,t−2 + ␭x xit + ⑀ (2) equation (2) is similar to equation (1) in its unit of anal- ysis, outcome, treatment, and controls. as in equation (1), the pr",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"the results upward, we can estimate the lower bounds of the preregistration effect using lag models. in equation (2), we set aside the fixed effects and instead use a lagged turnout at the state level. yit = ␭0 + ␭p pst + ␭y ys,t−2 + ␭x xit + ⑀ (2) equation (2) is similar to equation (1) in its unit of anal- ysis, outcome, treatment, and controls. as in equation (1), the preregistration treatment is at the state-year level, necessitating standard error adjustmen",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,", outcome, treatment, and controls. as in equation (1), the preregistration treatment is at the state-year level, necessitating standard error adjustments. although the unit of analysis in our model is an individual (with state- clustered standard errors), we do not have an individual’s turnout in the previous election. unfortunately, the cps does not ask individuals about turnout across elections. moreover, even if the cps did have turnout measures across years",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"and lag models, illustrating the bracketing property in our preregistration application. results: current population survey table 2 reports the bracketed effects of preregistration laws on youth turnout rates, using the 2000–2012 14 we use the lagged presidential election year turnout (2008). as a robustness check on our lower bound estimate, we estimated with all variables aggregated to the state level. although this reduces the predictors to just state-level v",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496," population survey table 2 reports the bracketed effects of preregistration laws on youth turnout rates, using the 2000–2012 14 we use the lagged presidential election year turnout (2008). as a robustness check on our lower bound estimate, we estimated with all variables aggregated to the state level. although this reduces the predictors to just state-level variables and reduces the sample size substantially, we are reassured by the fact that the state-level res",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496, diff./diff. model lagged model (upper bound) (lower bound) preregistration state 0.13∗ 0.02∗ (0.00) (0.01) state lag vote – 0.24∗ (same election type) (0.04) age −0.01∗ −0.01∗ (0.00) (0.00) married −0.01 −0.01 (0.01) (0.01) female 0.01∗ 0.01∗ (0.00) (0.00) family income 0.003∗ 0.003∗ (0.001) (0.001) college degree 0.08∗ 0.08∗ (0.01) (0.01) white −0.02∗ −0.02∗ (0.01) (0.01) hispanic −0.02∗ −0.02∗ (0.01) (0.01) registration status 0.65∗ 0.65∗ (0.01) (0.01) metrop,,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"-difference model finds a substan- tial turnout impact from preregistration laws.16 that is, states that implement preregistration laws see an average 13 percentage point increase in the probability of voting among 18- to 22-year-olds compared to states without preregistration—a sizable mobilization effect compared to other electoral reforms (ansolabehere and konisky 2006; burden and neiheisel 2013; hanmer 2009; karp and banducci 2000; keele and minozzi 2013). t",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"from preregistration laws.16 that is, states that implement preregistration laws see an average 13 percentage point increase in the probability of voting among 18- to 22-year-olds compared to states without preregistration—a sizable mobilization effect compared to other electoral reforms (ansolabehere and konisky 2006; burden and neiheisel 2013; hanmer 2009; karp and banducci 2000; keele and minozzi 2013). this analysis offers clear evidence that states that imp",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"voting among 18- to 22-year-olds compared to states without preregistration—a sizable mobilization effect compared to other electoral reforms (ansolabehere and konisky 2006; burden and neiheisel 2013; hanmer 2009; karp and banducci 2000; keele and minozzi 2013). this analysis offers clear evidence that states that implement preregistration laws increase youth turnout in their states. even our lower bound estimate indicates a positive and significant effect, thou",,86807
10.1111_ajps.12177,Making young voters: the impact of preregistration on youth turnout,American Journal of Political Science,0,0,0,12,2,0,13,2,0,0,0,0,41,0,15,6,0,66,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,101,0,1,1,5,0,0,0,0,0,20,0,6,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,14,2,0,1,0,0,1,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,112,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,4,0,534,4.01503759398496,"s analysis offers clear evidence that states that implement preregistration laws increase youth turnout in their states. even our lower bound estimate indicates a positive and significant effect, though much smaller. given the bracketing properties of the models, we can conclude that the true effect of preregistration reforms on youth voting is somewhere between 2% and 13%.17 although this approach is better able to account for unobserved heterogeneities than a ",,86807
