file_in	title	journal	%	average marginal component effect	Average treatment effect	carr.{20}experiment	choice experiment	coefficient	condition	conduct.{1,70}experiment	utili[sz].{1,70}experiment	confidence interval	conjoint experiment	control	control group	difference-in-differences	estimator	experimental design	experimental group	experimental research	field experiment	instrumental variable	interaction	internet experiment	intervention	likelihood estimator	manipulation	lab experiment	maximum likelihood estimator	measure	model	multilevel experiment	natural experiment	null result	online survey experiment	p <	p =	p >	p<	p=	p>	participa	population	posttest	pretest	predict	predicted probab	causal	sample size	quasi-experimental	random	random utility model	randomized control trial	RCT	RDD	regression discontinuity design	statistical significance	statistically significant	survey experiment	treatment effect	treatment group	validity	list survey	vignette	vignette experiment	β	effect	design	results	plot	figure	subject	recruit	random.{10}assign	control condition	mechanical turk	mturk	causal inference	µ	yougov	polimetrix	qualtrics	count_experiment	nchar
10.1016_j.marpol.2021.104618	Mitigating the impact of longline fisheries on seabirds: lessons learned from the south georgia patagonian toothfish fishery (ccamlr subarea 48.3)	Marine Policy	47	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	93995
10.1093_jopart_muv036	Cognitive biases in performance evaluations	Journal of Public Administration Research and Theory	4	0	0	0	0	0	18	0	0	0	0	10	7	0	1	0	0	0	2	0	0	0	0	0	0	0	0	11	58	0	0	0	0	16	0	0	0	0	0	0	3	0	0	1	0	6	0	0	2	0	0	0	0	0	0	4	2	0	0	2	0	0	0	0	39	7	32	0	5	0	0	0	0	0	0	0	0	0	0	0	35	87224
10.1111_pops.12379	Negative affectivity, political contention, and turnout: a genopolitics field experiment	Political Psychology	3	0	0	0	0	3	4	2	0	0	0	13	1	0	0	0	1	2	7	0	14	0	2	0	5	0	0	4	7	0	0	0	0	6	0	0	0	0	0	0	16	0	0	1	0	5	1	0	0	0	0	0	0	0	0	2	0	0	5	1	0	0	0	0	25	4	25	0	3	6	0	0	2	0	0	2	0	0	0	0	38	73720
10.1080_14650045.2016.1263186	Art, geopolitics and metapolitics at tate galleries london	Geopolitics	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	12	63851
10.1017_s000305541700017x	Economic {Development}, {Mobility}, and {Political} {Discontent}: {An} {Experimental} {Test} of {Tocqueville}�s {Thesis} in {Pakistan	American Political Science Review	12	0	0	0	0	2	12	1	0	0	0	22	5	0	0	0	0	0	0	0	13	0	0	0	7	0	0	18	21	0	0	0	0	10	7	0	0	0	0	0	4	0	0	2	0	1	0	0	2	0	0	0	0	0	2	8	2	0	2	0	0	0	0	0	40	7	19	0	13	18	0	0	3	0	0	0	0	0	0	0	32	87293
10.1016_j.ejpoleco.2016.09.006	A quantitative analysis of turkish private education reform	European Journal of Political Economy	110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	56321
10.1093_ijpor_edv043	Informal political conversation across time and space: setting the research agenda	International Journal of Public Opinion Research	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	40660
10.1177_0022002713478564	Democratic values and support for militant politics	Journal of Conflict Resolution	0	0	0	0	0	2	2	0	0	3	0	31	4	0	0	0	0	0	0	0	3	0	0	0	1	0	0	19	5	0	0	0	0	12	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	5	0	0	0	0	0	0	28	6	14	1	10	1	0	0	0	0	0	0	0	0	0	0	13	77980
10.1093_ijpor_edr018	Materialism, postmaterialism and agenda-setting effects: the values-issues consistency hypothesis	International Journal of Public Opinion Research	15	0	0	0	0	8	13	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	11	0	0	0	0	15	0	1	0	0	0	0	1	2	1	0	0	5	1	0	1	0	0	0	0	0	2	5	1	0	0	0	0	0	0	0	8	4	16	0	2	0	0	0	0	0	0	1	0	0	0	0	19	75222
10.1177_1465116514531507	Europolis and the european public sphere: empirical explorations of a counterfactual ideal	European Union Politics	30	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	8	0	0	1	0	0	0	0	0	0	0	0	0	0	9	65050
10.1016_j.electstud.2020.102183	Accountable or untouchable? {Electoral} accountability in romanian local elections	Electoral Studies	8	0	0	0	0	0	4	0	0	0	0	32	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	3	11	0	0	0	0	14	0	0	0	0	0	0	8	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	46	6	31	0	3	0	0	0	0	0	0	2	0	0	0	0	10	84102
10.1080_10584609.2017.1316807	Effects of economic and symbolic threat appeals in right-wing populist advertising on anti-immigrant attitudes: the impact of textual and visual appeals	Political Communication	11	0	0	0	0	0	6	1	0	0	0	9	5	0	0	1	0	0	0	0	6	0	0	0	0	0	0	1	14	0	0	0	0	8	13	0	0	0	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	18	8	5	0	5	0	0	0	1	0	0	0	0	0	0	0	9	65183
10.1111_j.1467-9221.2010.00765.x	Authoritarianism, social dominance, and other roots of generalized prejudice	Political Psychology	9	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	58	0	0	0	0	27	0	3	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	21	0	6	0	0	0	0	0	0	0	0	0	0	0	8	70654
10.1093_poq_nfv027	Do attempts to improve respondent attention increase social desirability bias?	Public Opinion Quarterly	0	0	0	0	0	0	20	0	0	0	0	12	5	0	0	1	0	0	0	0	3	0	0	0	6	0	0	5	12	0	0	0	0	15	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	1	0	0	1	0	0	0	0	10	4	9	0	7	0	1	0	3	0	0	0	0	0	0	0	11	35535
10.1007_s12116-020-09302-9	Rethinking foreign aid and legitimacy: views from aid recipients in kenya	Studies in Comparative International Development	18	0	0	0	0	0	1	0	0	0	0	8	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	14	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	1	2	0	2	2	4	0	0	0	0	10	3	9	0	1	0	1	0	0	0	0	1	0	0	0	0	16	55230
10.1093_poq_nfw029	Ethnic cueing across minorities	Public Opinion Quarterly	0	0	0	0	0	0	25	0	0	2	0	30	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	6	6	0	0	0	0	5	4	0	0	0	0	0	7	0	0	0	0	1	1	0	1	0	0	0	0	0	1	9	6	0	0	0	0	0	0	0	20	2	27	0	1	1	0	0	18	0	0	1	0	0	0	0	13	68277
10.1002_poi3.80	Does crowdsourcing legislation increase political legitimacy? {The} case ofavoin ministeriöin finland	Policy \& Internet	0	0	0	0	0	1	0	0	0	0	0	5	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	1	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	20	0	4	0	0	0	0	0	0	1	0	0	0	0	11	59138
10.1111_psj.12196	Moving beyond the boundaries? {Exploring} nexus among public policy, public management, and nonprofit and voluntary studies fields	Policy Studies Journal	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	1	0	0	0	0	0	0	5	0	0	0	0	8	57717
10.1093_poq_nfs036	Modeling heterogeneous treatment effects in survey experiments with bayesian additive regression trees	Public Opinion Quarterly	2	0	0	0	0	0	3	0	0	1	0	9	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	39	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	9	1	0	1	0	0	0	0	0	0	2	5	48	0	0	0	0	0	28	69	2	7	1	24	7	0	0	1	3	0	3	5	0	0	0	59	58429
10.1111_ajps.12428	Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china	American Journal of Political Science	4	0	0	0	0	0	1	0	0	0	0	43	10	1	0	0	0	1	11	0	1	0	2	0	0	0	0	6	16	0	0	0	0	1	3	0	0	0	0	0	0	0	0	3	0	3	0	0	2	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	25	4	22	0	13	5	0	0	0	0	0	0	0	0	0	0	23	84822
10.1017_psrm.2015.83	Who gets the credit? {Legislative} responsiveness and evaluations of members, parties, and the us congress	Political Science Research and Methods	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	2	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	46	12	22	0	3	17	0	0	0	0	0	0	0	0	0	0	5	56855
10.1002_poi3.119	Online deliberation in academia: evaluating the quality and legitimacy of cooperatively developed university regulations	Policy \& Internet	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	5	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	56	0	0	6	0	0	0	0	0	0	0	0	0	0	5	100581
10.1017_psrm.2018.1	How does media influence social norms? {Experimental} evidence on the role of common knowledge	Political Science Research and Methods	0	0	0	0	0	0	13	0	0	0	0	4	1	0	0	0	0	0	0	0	5	0	12	0	0	0	0	4	3	0	5	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	32	14	18	1	1	18	0	0	0	0	0	0	0	0	0	0	14	64540
10.1093_poq_nft005	Comparing contemporaneous laboratory and field experiments on media effects	Public Opinion Quarterly	0	0	0	0	0	2	14	1	0	0	0	31	3	5	0	0	0	2	20	0	4	0	0	0	2	9	0	14	12	0	0	0	0	21	1	2	0	0	0	1	5	0	0	3	0	5	0	0	3	0	0	0	0	0	0	13	0	8	5	6	0	0	0	0	51	11	18	0	2	5	0	0	1	0	0	2	0	0	0	0	154	74670
10.1093_pan_mpu010	Measure for measure: an experimental test of online political media exposure	Political Analysis	28	0	0	0	0	0	25	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	7	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	13	13	2	3	19	0	0	0	2	11	0	0	0	0	0	11	67179
10.1016_j.marpol.2018.11.043	Examining public support for international agreements on tuna management and conservation	Marine Policy	53	0	0	0	5	0	3	1	0	0	4	3	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	8	8	0	0	0	0	2	0	0	0	0	0	0	14	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	15	0	11	19	0	0	0	0	0	0	0	0	2	0	0	0	0	27	47092
10.1093_jopart_muaa041	Reputation shocks and recovery in public-serving organizations: the moderating effect of mission valence	Journal of Public Administration Research and Theory	24	0	0	0	0	9	0	0	0	0	0	3	0	0	0	6	0	1	1	0	15	0	0	0	0	0	0	4	25	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	71	16	8	0	20	2	0	0	0	0	0	1	0	0	0	2	57	83253
10.1111_padm.12140	Emerging hybrid practices in public-private research centres	Public Administration	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5	64508
10.1017_s0003055418000710	Public {Attitudes} toward {Young} {Immigrant} {Men	American Political Science Review	52	0	0	0	0	0	0	2	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	3	17	0	8	7	0	0	0	0	0	1	0	0	0	0	13	30472
10.1111_j.1467-9221.2012.00931.x	Onset and offset deservingness: the case of home foreclosures	Political Psychology	19	0	0	0	0	0	3	0	0	0	0	34	0	0	0	1	0	1	0	0	3	0	3	0	1	0	0	1	28	0	0	0	0	23	2	0	0	0	0	0	0	0	0	8	0	12	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	10	1	18	0	10	0	0	0	0	0	0	0	0	0	0	0	32	68216
10.1016_j.electstud.2017.03.001	Internet voting and turnout: evidence from switzerland	Electoral Studies	17	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	3	0	6	0	2	0	0	2	3	0	3	1	0	6	0	0	0	0	0	1	4	0	0	0	0	14	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	47	10	18	1	0	0	0	0	0	0	0	5	0	0	0	0	19	64323
10.1007_s11127-016-0321-z	Full agreement and the provision of threshold public goods	Public Choice	0	0	0	0	0	2	7	0	0	1	0	1	0	0	0	4	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	33	0	2	3	1	0	0	0	0	0	0	0	0	0	54	98928
10.1017_s0007123419000309	Why local party leaders don't support nominating centrists	British Journal of Political Science	6	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	2	0	0	0	0	14	0	0	0	0	0	0	5	0	0	1	0	1	2	0	9	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	3	36	0	38	1	8	0	0	0	0	1	0	0	0	0	29	97651
10.1146_annurev-polisci-050409-113009	Is {Health} {Politics} {Different}?	Annual Review of Political Science	14	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	4	4	0	0	0	0	0	1	0	0	0	0	5	103214
10.1111_ajps.12096	Size, democracy, and the economic costs of running the political system	American Journal of Political Science	13	0	0	0	0	0	1	0	0	0	0	42	14	0	5	0	0	0	0	0	6	0	2	0	0	0	0	9	26	0	3	0	0	4	2	0	0	0	0	1	7	0	0	2	0	9	0	0	5	0	0	0	0	0	0	7	0	1	11	2	0	0	0	0	43	7	14	0	3	0	0	0	0	0	0	0	0	0	0	0	28	68776
10.1093_poq_nfs024	Does giving people their preferred survey mode actually increase survey participation rates? {An} experimental examination	Public Opinion Quarterly	71	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	11	0	0	0	0	21	7	1	0	0	0	1	4	0	0	9	0	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	19	2	0	6	0	3	0	0	0	0	0	0	0	0	0	11	62891
10.1017_psrm.2020.17	Problems with products? {Control} strategies for models with interaction and quadratic effects	Political Science Research and Methods	6	0	0	0	0	3	0	0	0	0	0	44	0	0	6	0	0	0	0	0	62	0	0	0	0	0	0	1	74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	42	0	16	0	22	24	0	0	0	0	0	0	0	0	0	0	10	67096
10.1111_psj.12212	Polycentric systems of governance: a theoretical model for the commons	Policy Studies Journal	0	0	0	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	89944
10.1017_s1743923x15000264	Risk aversion, gender, and constitutional change	Politics \& Gender	42	0	0	0	0	1	0	0	0	0	0	8	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	2	8	1	0	1	0	0	0	0	0	11	1	20	1	7	24	0	0	0	0	0	0	0	0	0	0	9	59309
10.1111_misr.12061	Conceiving of future war: the promise of scenario analysis for international relations	International Studies Review	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	5	2	8	2	4	0	0	0	0	0	0	0	0	0	0	13	86991
10.1111_ajps.12408	Predispositions and the political behavior of american economic elites: evidence from technology entrepreneurs	American Journal of Political Science	115	0	0	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	1	0	0	0	0	22	0	0	3	0	0	0	0	0	0	3	0	2	1	0	3	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	18	0	23	0	0	0	0	0	0	0	0	0	0	0	9	86792
10.1007_s11127-011-9884-x	Counterterrorism strategies in the lab	Public Choice	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	7	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	14	6	15	0	1	9	0	0	0	0	0	0	0	0	0	0	58	48569
10.1086_695672	Information, knowledge, and attitudes: an evaluation of the taxpayer receipt	The Journal of Politics	5	0	0	0	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	3	10	0	4	6	0	0	0	0	0	0	0	1	0	0	8	23327
10.1007_s11127-015-0281-8	Competing for global capital or local voters? {The} politics of business location incentives	Public Choice	0	0	0	0	0	1	0	0	0	1	0	16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	1	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	6	5	21	0	1	4	0	0	0	0	0	0	0	0	0	0	5	85211
10.1017_s1049096520000876	Prejudice and tolerance in us presidential politics: evidence from eight list experiments in 2008 and 2012	PS: Political Science \& Politics	34	0	0	0	0	0	5	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	6	0	0	0	0	0	0	25	10	23	0	6	1	0	0	2	0	0	0	0	1	0	0	52	44883
10.1111_gove.12389	Contested governance: the new repertoire of the eurozone crisis	Governance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	4	2	0	0	0	0	0	0	0	0	0	0	12	71609
10.1017_s000305541000047x	How {Large} and {Long}-lasting {Are} the {Persuasive} {Effects} of {Televised} {Campaign} {Ads}? {Results} from a {Randomized} {Field} {Experiment	American Political Science Review	112	0	0	0	0	2	1	0	0	0	0	8	0	0	0	2	0	0	4	0	4	0	0	0	0	0	0	3	25	0	1	0	0	4	0	0	0	0	0	0	5	0	0	0	0	9	2	0	20	0	0	0	0	0	4	1	1	0	0	2	0	0	0	0	28	9	37	0	2	18	0	0	0	0	0	0	0	0	0	0	56	86958
10.1093_jopart_muv038	How leaders respond to diversity: the moderating role of organizational culture on performance information use	Journal of Public Administration Research and Theory	9	0	0	0	0	0	0	0	0	0	0	17	13	0	0	1	0	0	10	0	3	0	0	0	0	0	0	6	6	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	27	5	20	0	7	0	0	0	0	0	0	0	0	0	0	0	26	68967
10.1016_j.electstud.2016.06.003	Come hell or high water: an investigation of the effects of a natural disaster on a local election	Electoral Studies	15	0	0	0	0	0	3	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	17	0	0	1	0	0	0	0	0	0	0	0	0	0	27	52690
10.1093_jopart_mut033	Leading to make a difference: a field experiment on the performance effects of transformational leadership, perceived social impact, and public service motivation	Journal of Public Administration Research and Theory	3	0	0	0	0	1	11	0	0	2	0	18	11	0	0	1	0	6	6	0	34	0	3	0	13	0	0	4	9	0	0	0	0	24	8	7	0	0	0	0	0	1	1	1	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	35	27	14	0	10	3	0	0	0	0	0	1	0	0	0	0	66	78585
10.1016_j.jjie.2021.101147	Epidemic and economic consequences of voluntary and request-based lockdowns in japan	Journal of the Japanese and International Economies	52	0	0	0	0	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	43	0	0	0	0	0	3	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	1	19	0	4	0	0	0	0	0	0	0	0	0	0	0	9	71971
10.1017_s0143814x18000491	Policy feedback in the local context: analysing fairness perceptions of public childcare fees in a german town	Journal of Public Policy	14	0	0	0	0	6	0	0	0	0	1	3	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	42	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	41	1	1	17	3	4	0	3	22	0	0	0	0	0	1	0	0	0	0	11	77495
10.1007_s11127-019-00761-w	Are women more likely to throw the rascals out? {The} mobilizing effect of social service spending on female voters	Public Choice	26	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	1	1	0	10	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	6	30	0	7	0	0	0	0	0	0	0	0	0	0	0	7	77334
10.1177_0022002712453707	Motivational primes, trust, and negotiators' reaction to a crisis	Journal of Conflict Resolution	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	21	0	0	0	0	9	0	0	0	0	0	0	1	0	0	1	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	22	72372
10.1017_psrm.2016.48	Parties are no civic charities: voter contact and the changing partisan composition of the electorate	Political Science Research and Methods	1	0	0	0	0	0	1	0	0	0	0	12	4	0	0	0	0	0	5	1	6	0	13	0	0	0	0	2	8	0	0	0	0	12	3	0	0	0	0	0	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	5	18	0	6	19	0	0	0	0	0	1	0	0	0	0	30	55746
10.1016_j.marpol.2019.103536	Diversity, contestation, participation in aotearoa new zealand's multi-use/user marine spaces	Marine Policy	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	81916
10.1111_j.1748-5991.2012.01161.x	Experimentalist governance in the european union: a commentary	Regulation \& Governance	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	31643
10.1017_s1049096511001594	Annual meeting	PS: Political Science \& Politics	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	6	85839
10.1111_twec.12664	Geppml: general equilibrium analysis with ppml	The World Economy	46	0	0	0	0	0	0	1	0	0	0	3	0	0	35	0	0	0	0	0	0	0	0	3	0	0	1	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	19	0	59	0	15	1	0	0	0	0	0	0	0	0	0	0	12	97685
10.1007_s11109-012-9213-1	Motivated reasoning and political parties: evidence for increased processing in the face of party cues	Political Behavior	0	0	0	0	0	0	9	0	0	0	0	8	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	27	9	0	0	0	0	0	12	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	35	7	9	0	2	7	0	0	0	0	0	0	0	2	0	0	13	80490
10.1177_1065912915608947	Violent rhetoric in protracted group conflicts	Political Research Quarterly	3	0	0	0	0	2	4	1	0	0	0	7	0	0	0	0	0	1	0	0	7	0	0	0	1	0	0	6	12	0	0	0	0	10	0	0	0	0	0	0	5	0	0	2	0	4	1	0	5	0	0	0	0	0	0	2	1	0	0	8	0	0	0	2	18	2	36	1	10	1	0	0	1	5	0	1	0	0	0	1	20	65934
10.1111_ajps.12164	Explaining explanations: how legislators explain their policy positions and how citizens react	American Journal of Political Science	55	0	0	0	0	0	11	6	0	0	0	7	0	0	1	2	0	1	11	0	1	0	0	0	4	0	0	12	2	0	0	0	0	9	5	0	0	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	1	2	4	2	14	5	0	0	0	0	11	12	42	0	10	5	2	0	0	2	8	0	0	0	0	0	84	100049
